trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
50,"red
circle
hexagon
green",color,texture,green,hexagon,red,circle,3,2,0,1,green hexagon with stripes,red,red hexagon with stripes,red circle with stripes,green hexagon with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a green hexagon with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the green hexagon with stripes

Which of the following words would you choose:

red
circle
hexagon
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a green hexagon with stripes
a red circle with stripes

Your friend can choose from the following list of words:

red
circle
hexagon
green

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.3654544353485107,-3.053800344467163,-3.6539855003356934,-4.420559883117676,1.1218181848526,0.7634500861167908,1.2179951667785645,1.4735199213027954,0.2759131310384508,0.3224387252637943,0.23884636980171364,0.1628017738960412,0.2452497711703243,0.20501704377136123,0.25733163365350603,0.29240155140480845,0.5,-8.216744422912598,-9.387174606323242,-10.49101734161377,0.7076614307988013,0.21954025083797393,0.07279831836322476,1.0270930528640747,1.3410249948501587,1.3113771677017212,0.2704451834203768,0.3701844410076419,0.35937037557198115
51,"stripes
blue
dots
orange",texture,shape,stripes,orange,dots,blue,0,3,2,1,orange circle with stripes,dots,orange circle with dots,blue circle with dots,orange circle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

stripes
blue
dots
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your friend can choose from the following list of words:

stripes
blue
dots
orange

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.3051233291625977,-2.930929183959961,-3.215404748916626,-4.146451950073242,0.6610246896743774,0.7327322959899902,1.0718016624450684,1.3821505308151245,0.25586994505791905,0.3085137339632213,0.2676094331041162,0.1680068878747435,0.2128274134703784,0.22059652959400672,0.2613524967135964,0.3052235602220184,0.5,-8.705605506896973,-9.480765342712402,-10.149189949035645,0.589375849062865,0.271484285712499,0.1391398652246359,1.0882006883621216,1.3543950319290161,1.2686487436294556,0.28549057912601417,0.3725619654965397,0.34194745537744614
52,"spades
stripes
triangle
circle",texture,color,spades,triangle,stripes,circle,0,2,1,3,green triangle with spades,stripes,green triangle with stripes,green circle with stripes,green triangle with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the green triangle with spades

Which of the following words would you choose:

spades
stripes
triangle
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
triangle
circle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.4597620964050293,-3.0905580520629883,-3.6587352752685547,-3.94187068939209,0.8649405241012573,1.0301860570907593,0.731747031211853,1.3139568567276,0.2568158456328811,0.30888260828797415,0.23249592189994867,0.2018056241791961,0.2340050889317516,0.2541604166260991,0.21892870223691238,0.2929057922052369,0.5,-8.599629402160645,-8.411540985107422,-9.121588706970215,0.3571049700742806,0.4310043528337086,0.21189067709201076,1.2285184860229492,1.2016487121582031,1.3030842542648315,0.3277716807493732,0.3190818001948855,0.35314651905574135
53,"orange
blue
triangle
circle",shape,texture,circle,blue,triangle,orange,3,1,2,0,blue circle with stars,triangle,blue triangle with stars,orange triangle with stars,blue circle with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a orange triangle with stars
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

orange
blue
triangle
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a orange triangle with stars
a blue triangle with stars

Your friend can choose from the following list of words:

orange
blue
triangle
circle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.9732604026794434,-3.460385799407959,-3.204834461212158,-3.5369253158569336,0.9910867810249329,1.1534619331359863,1.068278193473816,0.8842313885688782,0.29163911881447163,0.22859558662811993,0.2597527232863154,0.2200125712710931,0.24558565952271894,0.2663558991039667,0.25524950333055113,0.23280893804276323,0.5,-8.356169700622559,-8.562519073486328,-10.562057495117188,0.5198311736417683,0.4229080247915305,0.05726080156670114,1.3926949501037598,1.2232171297073364,1.7603429555892944,0.3040956488550964,0.2566888024864434,0.43921554865846013
54,"dots
red
blue
stripes",texture,shape,dots,blue,stripes,red,0,2,3,1,blue hexagon with dots,stripes,blue hexagon with stripes,red hexagon with stripes,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

dots
red
blue
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your friend can choose from the following list of words:

dots
red
blue
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.042004346847534,-3.4131057262420654,-3.7464492321014404,-4.424139499664307,1.014001488685608,1.1377018690109253,0.749289870262146,1.4747132062911987,0.329509777313906,0.2737062187924048,0.2316861337770711,0.16509787011661817,0.23815873696940124,0.25335397044317737,0.20863401742920992,0.2998532751582115,0.5,-8.144713401794434,-8.848548889160156,-10.901151657104492,0.6417653560213316,0.31747124917516123,0.04076339480350724,1.0180891752243042,1.1060686111450195,1.362644076347351,0.2854429313558514,0.31169388079391747,0.40286318785023106
55,"stars
circle
hexagon
dots",texture,color,stars,hexagon,dots,circle,0,2,3,1,blue hexagon with stars,dots,blue hexagon with dots,blue circle with dots,blue hexagon with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the blue hexagon with stars

Which of the following words would you choose:

stars
circle
hexagon
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your friend can choose from the following list of words:

stars
circle
hexagon
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.8172948360443115,-3.370757579803467,-3.8915157318115234,-4.4994964599609375,0.7043237090110779,0.8426893949508667,1.297171950340271,1.4998321533203125,0.36049958711805435,0.273351753327239,0.2106884208207628,0.155460238733944,0.20386733160037654,0.21847078313423365,0.274209816680663,0.3034520685847268,0.5,-9.278035163879395,-8.994384765625,-10.596319198608398,0.3852729151051324,0.5116303296267151,0.10309675526815266,1.1597545146942139,1.284912109375,1.5137596130371094,0.2810497041205529,0.31852123075557615,0.400429065123871
56,"circle
square
green
orange",shape,texture,square,orange,circle,green,1,3,0,2,orange square with spades,circle,orange circle with spades,green circle with spades,orange square with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

circle
square
green
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your friend can choose from the following list of words:

circle
square
green
orange

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.4292726516723633,-3.1128525733947754,-3.2661631107330322,-3.4429163932800293,1.143090844154358,0.7782131433486938,1.0887210369110107,1.1476387977600098,0.2353170293846204,0.2756532417438062,0.25531253870669673,0.23371719016487658,0.26255723020837224,0.21877202977444776,0.2555157814052073,0.26315495861197274,0.5,-8.729580879211426,-8.254637718200684,-10.717617988586426,0.36431374751371237,0.5857883817754985,0.049897870710789154,1.0911974906921387,1.1792337894439697,1.3397022485733032,0.29637228325004794,0.3236467607676631,0.37998095598228904
57,"circle
spades
dots
hexagon",shape,color,hexagon,dots,circle,spades,3,2,0,1,green hexagon with dots,circle,green circle with dots,green circle with spades,green hexagon with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your task is to make your friend pick out the following target object:

the green hexagon with dots

Which of the following words would you choose:

circle
spades
dots
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your friend can choose from the following list of words:

circle
spades
dots
hexagon

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.5789241790771484,-3.1601948738098145,-3.5067496299743652,-4.258594512939453,0.8947309851646423,1.0533983707427979,1.1689165830612183,1.0646486282348633,0.25115982627593453,0.3096535671292271,0.26038902665643815,0.17879757993840031,0.2315794567491311,0.25069993179979283,0.2656064864779503,0.25211412497312574,0.5,-7.766307353973389,-8.909881591796875,-9.707480430603027,0.6838946916360984,0.2179421604065537,0.09816314795734792,1.109472393989563,1.2728402614593506,1.2134352922439575,0.3042260913008468,0.35821702357655627,0.3375568851225969
58,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.0196542739868164,-2.858485221862793,-4.088242530822754,-4.3604021072387695,0.7549135684967041,0.714621365070343,1.3627475500106812,1.4534673690795898,0.3143151125202128,0.3406925820702993,0.1842146948674719,0.16077761054201598,0.21038220052157505,0.2061862274768321,0.2851008193334726,0.2983307526681201,0.5,-8.400479316711426,-9.90997314453125,-9.581743240356445,0.6544877698304989,0.14465608116385553,0.20085614900564552,1.0500599145889282,1.41571044921875,1.3688204288482666,0.26199454870404404,0.37765241354691703,0.36035303774903893
59,"spades
blue
stars
orange",texture,shape,stars,blue,spades,orange,2,1,0,3,blue triangle with stars,spades,blue triangle with spades,orange triangle with spades,blue triangle with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

spades
blue
stars
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your friend can choose from the following list of words:

spades
blue
stars
orange

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.6425225734710693,-3.3758583068847656,-3.4551732540130615,-3.208657741546631,0.9106306433677673,1.1252861022949219,0.8637932538986206,0.8021644353866577,0.22306033518374838,0.2548753060096404,0.24496539506989612,0.2770989637367152,0.24768637811223823,0.27574901083741754,0.2419532792959151,0.234611331754429,0.5,-9.16348934173584,-9.474894523620605,-13.527812957763672,0.5730198272888579,0.4196894935674139,0.0072906791437283265,1.3090698719024658,1.1843616962432861,2.2546355724334717,0.22436497220044688,0.19805918307323409,0.5775758447263191
60,"circle
blue
hexagon
green",shape,texture,hexagon,blue,circle,green,2,1,0,3,blue hexagon with dots,circle,blue circle with dots,green circle with dots,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue circle with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

circle
blue
hexagon
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue circle with dots
a green circle with dots

Your friend can choose from the following list of words:

circle
blue
hexagon
green

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.173638343811035,-3.2896535396575928,-3.5603790283203125,-4.038983345031738,0.7934095859527588,1.0965511798858643,1.1867929697036743,1.3463279008865356,0.2926892891007335,0.2761941337654105,0.24122768953608137,0.1898888875977744,0.21278938947990275,0.2476146461994341,0.2590431335491246,0.2805528307715385,0.5,-8.676947593688965,-9.429704666137695,-9.762613296508789,0.5528701680292945,0.2604383372564706,0.18669149471423507,1.2395639419555664,1.3471006155014038,1.2203266620635986,0.3231562518190322,0.3598447295337979,0.31699901864716995
61,"blue
orange
stars
stripes",texture,shape,stars,blue,stripes,orange,2,0,3,1,blue square with stars,stripes,blue square with stripes,orange square with stripes,blue square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stars

Which of the following words would you choose:

blue
orange
stars
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your friend can choose from the following list of words:

blue
orange
stars
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.0008859634399414,-2.993709087371826,-3.9640727043151855,-4.473690986633301,0.7502214908599854,0.997903048992157,0.7928145527839661,1.1184227466583252,0.32255707474062656,0.32371663006771095,0.1992751884675592,0.15445110672410323,0.2295949048923949,0.2598636972040611,0.23453691696687712,0.276004480936667,0.5,-8.800832748413086,-10.262182235717773,-9.788978576660156,0.6233677958352999,0.14457338304459044,0.23205882112010973,1.257261872291565,1.2827727794647217,1.6314964294433594,0.28737967365131695,0.2948053044013808,0.4178150219473023
62,"stripes
green
orange
dots",color,shape,orange,dots,green,stripes,2,3,1,0,orange square with dots,green,green square with dots,green square with stripes,orange square with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

stripes
green
orange
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your friend can choose from the following list of words:

stripes
green
orange
dots

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.305575132369995,-3.2236928939819336,-3.132237434387207,-3.6162607669830322,0.8263937830924988,1.0745643377304077,1.044079065322876,0.7232521772384644,0.25072409846057725,0.26120204965214416,0.27342352706563544,0.21465032482164328,0.23827475558380679,0.2697538078800056,0.2656732271316776,0.22629820940451004,0.5,-9.056035041809082,-8.056944847106934,-10.63638687133789,0.2549906457613931,0.6925061063794452,0.05250324785916177,1.2937194108963013,1.1509922742843628,1.3295483589172363,0.34441557655105837,0.29860506964238664,0.3569793538065551
63,"dots
orange
blue
spades",color,shape,orange,dots,blue,spades,1,0,2,3,orange square with dots,blue,blue square with dots,blue square with spades,orange square with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with dots
a orange square with dots
a blue square with spades

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

dots
orange
blue
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with dots
a orange square with dots
a blue square with spades

Your friend can choose from the following list of words:

dots
orange
blue
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.333242416381836,-2.796649932861328,-3.817901134490967,-3.800935983657837,0.8333105444908142,0.9322166442871094,1.272633671760559,0.9502339959144592,0.2574655205865016,0.3366965407944883,0.20205833673969165,0.2037796018793186,0.22953912610556107,0.24117590149730372,0.28592657947050826,0.24335839292662695,0.5,-8.86693286895752,-9.009026527404785,-11.222192764282227,0.5095778085321553,0.4420791321319245,0.048343059335920126,1.2667045593261719,1.2870036363601685,1.4027740955352783,0.3158292282205862,0.3223057816942698,0.361864990085144
64,"green
circle
triangle
orange",color,texture,orange,triangle,green,circle,3,2,0,1,orange triangle with dots,green,green triangle with dots,green circle with dots,orange triangle with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with dots
a green circle with dots
a orange triangle with dots

Your task is to make your friend pick out the following target object:

the orange triangle with dots

Which of the following words would you choose:

green
circle
triangle
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with dots
a green circle with dots
a orange triangle with dots

Your friend can choose from the following list of words:

green
circle
triangle
orange

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.288236618041992,-2.907804489135742,-3.6233415603637695,-4.135565757751465,0.822059154510498,0.9692681431770325,1.2077804803848267,1.3785219192504883,0.269550019974482,0.3260236877229681,0.22796714206974128,0.1764591502328085,0.21692507661488122,0.23349403230423982,0.26306803522782407,0.28651285585305486,0.5,-8.19057846069336,-8.69424819946289,-12.149511337280273,0.6159940144501611,0.3722506835822782,0.011755301967560715,1.170082688331604,1.2420355081558228,1.5186890363693237,0.2863937850312435,0.307760091072756,0.4058461238960005
65,"dots
square
stripes
triangle",texture,color,dots,square,stripes,triangle,0,1,2,3,red square with dots,stripes,red square with stripes,red triangle with stripes,red square with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with dots
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with dots

Which of the following words would you choose:

dots
square
stripes
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with dots
a red square with stripes

Your friend can choose from the following list of words:

dots
square
stripes
triangle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.3376541137695312,-3.595860004425049,-3.1280791759490967,-4.053194522857666,1.1125513315200806,1.1986199617385864,0.6256158947944641,1.3510648012161255,0.27110617148006677,0.23827073650804095,0.3010565105277924,0.18956658148409997,0.2528740633374505,0.26399387616609316,0.19822918733053213,0.28490287316592433,0.5,-8.898118019104004,-8.407282829284668,-13.001086235046387,0.3773294945225878,0.6164356800459764,0.006234825431435803,1.2711597681045532,1.201040267944336,1.8572978973388672,0.26814557994376137,0.24998740625454255,0.48186701380169616
66,"red
orange
circle
hexagon",color,texture,orange,hexagon,red,circle,1,3,0,2,orange hexagon with spades,red,red hexagon with spades,red circle with spades,orange hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red circle with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the orange hexagon with spades

Which of the following words would you choose:

red
orange
circle
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red circle with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

red
orange
circle
hexagon

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.5029149055480957,-3.1300265789031982,-3.3689022064208984,-3.642611503601074,0.8757287263870239,0.7825067043304443,1.1229673624038696,1.2142038345336914,0.23771066283277523,0.2864312078322964,0.2541845508368209,0.22167357849810737,0.2341676292455807,0.22350330740132202,0.26498058024246435,0.2773484831106329,0.5,-7.849300861358643,-9.365459442138672,-10.789717674255371,0.785918006052798,0.17255118001562528,0.04153081393157656,0.9811626076698303,1.3379226922988892,1.1988575458526611,0.27233851065293235,0.3890881410412032,0.33857334830586444
67,"triangle
blue
green
circle",shape,texture,circle,green,triangle,blue,3,2,0,1,green circle with stars,triangle,green triangle with stars,blue triangle with stars,green circle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stars
a blue triangle with stars
a green circle with stars

Your task is to make your friend pick out the following target object:

the green circle with stars

Which of the following words would you choose:

triangle
blue
green
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stars
a blue triangle with stars
a green circle with stars

Your friend can choose from the following list of words:

triangle
blue
green
circle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.42132830619812,-3.2266218662261963,-3.1267688274383545,-4.493592262268066,1.1404427289962769,1.0755406618118286,1.042256236076355,1.4978642463684082,0.2600148362509061,0.28660126003476916,0.3012734822880598,0.15211042142626494,0.2429639431804133,0.2352060684124619,0.23132411073339823,0.2905058776737266,0.5,-7.814557075500488,-10.222455978393555,-10.014015197753906,0.8327313934350777,0.07494932589254777,0.09231928067237448,1.3024262189865112,1.7037426233291626,1.6690025329589844,0.25402784412997037,0.37946421145108283,0.36650794441894674
68,"blue
stripes
orange
spades",color,shape,orange,stripes,blue,spades,2,1,0,3,orange hexagon with stripes,blue,blue hexagon with stripes,blue hexagon with spades,orange hexagon with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

blue
stripes
orange
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your friend can choose from the following list of words:

blue
stripes
orange
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.2460832595825195,-3.528764486312866,-3.441824436187744,-4.078439712524414,0.8115208148956299,0.705752968788147,1.1472748517990112,1.0196099281311035,0.2911612900499137,0.25278435199429383,0.2640152288875509,0.19203912906824164,0.23579727350906035,0.22365138045641933,0.2788989259938777,0.26165242004064265,0.5,-9.514296531677246,-8.883625030517578,-10.816793441772461,0.31738737127685035,0.5963301880304523,0.08628244069269722,1.1892870664596558,1.1104530096054077,1.201865792274475,0.34050070913907454,0.3146884656077152,0.34481082525321033
