trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,production_decoded,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg,interpretation_decoded
51,"stripes
blue
dots
orange",texture,shape,stripes,orange,dots,blue,0,3,2,1,orange circle with stripes,dots,orange circle with dots,blue circle with dots,orange circle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

stripes
blue
dots
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your friend can choose from the following list of words:

stripes
blue
dots
orange

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-85.38617706298828,-60.36640167236328,-40.81676483154297,-38.64448165893555,-17.07723617553711,-15.09160041809082,-13.60558795928955,-12.88149356842041,5.2949821766785974e-11,1.4349596786707974e-05,0.25234191785488663,0.7476437324953767,0.057073601155882364,0.15403187506880753,0.32381287134448106,0.465081652430829,,0.5,-122.79936218261719,-101.61895751953125,-131.86883544921875,6.330924437809366e-10,0.9999999993668345,7.288613760262569e-14,-15.349920272827148,-14.516993522644043,-16.483604431152344,0.32426445618721583,0.49177573074743675,0.18395981306534742,
52,"spades
stripes
triangle
circle",texture,color,spades,triangle,stripes,circle,0,2,1,3,green triangle with spades,stripes,green triangle with stripes,green circle with stripes,green triangle with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the green triangle with spades

Which of the following words would you choose:

spades
stripes
triangle
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
triangle
circle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-67.44686126708984,-40.24401092529297,-88.51028442382812,-41.074928283691406,-16.86171531677246,-13.41466999053955,-17.702056884765625,-13.691642761230469,7.462045422521945e-07,0.6023955930956503,1.990644300769667e-11,0.397603660679901,0.08236799026901467,0.4616096206547593,0.054110384083994774,0.40191200499223123,,0.5,-112.3905258178711,-112.61634826660156,-112.76345825195312,0.40216016070376764,0.3208674053200523,0.27697243397617993,-16.055789947509766,-16.088048934936523,-16.109066009521484,0.33809900539665155,0.33268938412112087,0.3292116104822276,
53,"orange
blue
triangle
circle",shape,texture,circle,blue,triangle,orange,3,1,2,0,blue circle with stars,triangle,blue triangle with stars,orange triangle with stars,blue circle with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a orange triangle with stars
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

orange
blue
triangle
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a orange triangle with stars
a blue triangle with stars

Your friend can choose from the following list of words:

orange
blue
triangle
circle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-40.28254699707031,-38.709739685058594,-39.556724548339844,-62.18431854248047,-13.427515983581543,-12.903246879577637,-13.185574531555176,-15.546079635620117,0.21584229489575646,0.4738788417038583,0.31027507699345064,3.7864069346590575e-06,0.26490080281835743,0.34429194642752314,0.2989648933444587,0.09184235740966079,,0.5,-76.92432403564453,-95.80699920654297,-77.72601318359375,0.690335687254246,4.3492932890717875e-09,0.30966430839646086,-12.820720672607422,-13.686714172363281,-12.95433521270752,0.387006181009205,0.2509977348588476,0.3619960841319474,
54,"dots
red
blue
stripes",texture,shape,dots,blue,stripes,red,0,2,3,1,blue hexagon with dots,stripes,blue hexagon with stripes,red hexagon with stripes,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

dots
red
blue
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your friend can choose from the following list of words:

dots
red
blue
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-41.781005859375,-39.87198257446289,-87.90013122558594,-38.93467330932617,-13.927001953125,-13.290660858154297,-17.580026626586914,-12.978224754333496,0.1290715245588632,0.3352506118143147,1.2479282365137897e-11,0.5356778636143429,0.24139335831856584,0.3318218878541085,0.038858057609124516,0.3879266962182013,,0.5,-131.94430541992188,-129.01263427734375,-127.98458099365234,0.01385006537011584,0.25981272812883927,0.7263372065010449,-16.493038177490234,-16.12657928466797,-15.998071670532227,0.2872005175766688,0.34495365881389645,0.36784582360943474,
55,"stars
circle
hexagon
dots",texture,color,stars,hexagon,dots,circle,0,2,3,1,blue hexagon with stars,dots,blue hexagon with dots,blue circle with dots,blue hexagon with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the blue hexagon with stars

Which of the following words would you choose:

stars
circle
hexagon
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your friend can choose from the following list of words:

stars
circle
hexagon
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-60.20807647705078,-59.6943359375,-41.61339569091797,-40.82227325439453,-15.052019119262695,-14.923583984375,-13.871131896972656,-13.60742473602295,3.688206609164612e-05,4.768398936869186e-05,0.4023452428908193,0.5975701910537203,0.16862634948078323,0.17981038604302577,0.3043349574323597,0.3472283070438313,,0.5,-128.032470703125,-105.21047973632812,-102.1688232421875,5.588568604852858e-12,0.04557905636144398,0.9544209436329675,-16.004058837890625,-15.030068397521973,-14.595545768737793,0.215064798129815,0.35000050227520996,0.43493469959497505,
56,"circle
square
green
orange",shape,texture,square,orange,circle,green,1,3,0,2,orange square with spades,circle,orange circle with spades,green circle with spades,orange square with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

circle
square
green
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your friend can choose from the following list of words:

circle
square
green
orange

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-43.68122100830078,-61.16978454589844,-41.30398178100586,-39.77138137817383,-14.560406684875488,-15.29244613647461,-13.767993927001953,-13.257126808166504,0.08813633081795771,1.4046290501973214e-05,0.28931163911745406,0.6225379837740863,0.19614189297058482,0.13602226903520614,0.29150137418768685,0.3763344638065222,,0.5,-136.44239807128906,-116.51461791992188,-136.2681884765625,2.215516769336186e-09,0.9999999951473426,2.637140735387534e-09,-17.055301666259766,-16.64494514465332,-17.033523559570312,0.30876658178568583,0.379086288568485,0.31214712964582914,
57,"circle
spades
dots
hexagon",shape,color,hexagon,dots,circle,spades,3,2,0,1,green hexagon with dots,circle,green circle with dots,green circle with spades,green hexagon with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your task is to make your friend pick out the following target object:

the green hexagon with dots

Which of the following words would you choose:

circle
spades
dots
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your friend can choose from the following list of words:

circle
spades
dots
hexagon

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-59.94682312011719,-41.5694694519043,-41.00955581665039,-67.5300521850586,-14.986705780029297,-13.856490135192871,-13.669852256774902,-16.88251304626465,4.398717015145706e-05,0.4304450007619959,0.5695100197546853,9.923131674347609e-07,0.1968914399930974,0.34645756141101114,0.38034520419872186,0.07630579439716947,,0.5,-105.13729095458984,-111.77151489257812,-128.37071228027344,0.9986871272600718,0.0013128726587792261,8.114892565998639e-11,-15.019613265991211,-15.96735954284668,-16.04633903503418,0.45023429680818494,0.2803096733881582,0.2694560298036569,
58,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.22344207763672,-61.17597579956055,-40.8668098449707,-38.22241973876953,-15.30586051940918,-15.293993949890137,-13.622269630432129,-12.740806579589844,7.993964986477759e-06,8.185956133571377e-06,0.2104499205422119,0.789533899536668,0.1260681063364248,0.12681832774815668,0.2925447750022926,0.45456879091312585,,0.5,-124.43356323242188,-103.68616485595703,-100.14320373535156,2.7443918090180388e-11,0.028114265589050443,0.9718857343835056,-15.554194450378418,-14.812309265136719,-14.306172370910645,0.2317229060840877,0.3357896358567566,0.4324874580591556,
59,"spades
blue
stars
orange",texture,shape,stars,blue,spades,orange,2,1,0,3,blue triangle with stars,spades,blue triangle with spades,orange triangle with spades,blue triangle with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

spades
blue
stars
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your friend can choose from the following list of words:

spades
blue
stars
orange

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-62.925079345703125,-40.204627990722656,-68.2227554321289,-62.364009857177734,-15.731269836425781,-13.401542663574219,-17.055688858032227,-15.591002464294434,1.1649426888790676e-05,0.9999721046214629,8.240030410321555e-07,1.542194860717044e-05,0.17259687200837964,0.5532567846575172,0.08901003755619735,0.18513630577790588,,0.5,-109.42445373535156,-129.28065490722656,-78.76901245117188,4.858598480070103e-14,1.1563050156488589e-22,0.9999999999999514,-15.632064819335938,-16.16008186340332,-13.128169059753418,0.18992936224984414,0.14585948158704073,0.6642111561631152,
60,"circle
blue
hexagon
green",shape,texture,hexagon,blue,circle,green,2,1,0,3,blue hexagon with dots,circle,blue circle with dots,green circle with dots,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue circle with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

circle
blue
hexagon
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue circle with dots
a green circle with dots

Your friend can choose from the following list of words:

circle
blue
hexagon
green

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.269474029541016,-39.654014587402344,-41.389469146728516,-40.41085433959961,-15.317368507385254,-13.218005180358887,-13.796489715576172,-13.470284461975098,9.616959313007684e-06,0.47508920056728854,0.19949223183653392,0.3254089506368645,0.11745151369143997,0.33552862141326356,0.25125415458317324,0.2957657103121231,,0.5,-105.29873657226562,-106.83427429199219,-129.17965698242188,0.8228151043799609,0.17718489558504869,3.4990512093349146e-11,-15.04267692565918,-15.262039184570312,-16.147457122802734,0.40458109994587194,0.36255314891735246,0.23286575113677557,
61,"blue
orange
stars
stripes",texture,shape,stars,blue,stripes,orange,2,0,3,1,blue square with stars,stripes,blue square with stripes,orange square with stripes,blue square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stars

Which of the following words would you choose:

blue
orange
stars
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your friend can choose from the following list of words:

blue
orange
stars
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.91267776489258,-37.61396026611328,-83.31333923339844,-61.81333923339844,-15.478169441223145,-12.537986755371094,-16.662668228149414,-15.45333480834961,5.291707409476243e-06,0.9999891469938553,1.1926176452748087e-10,5.561179473333951e-06,0.14460879019929915,0.6289950836688192,0.0799804879398938,0.14641563819198783,,0.5,-108.81907653808594,-131.93667602539062,-79.68706512451172,2.2290930425069407e-13,2.0336785320934838e-23,0.9999999999997772,-15.54558277130127,-16.49208641052246,-13.281177520751953,0.21161979936181297,0.13183345820848255,0.6565467424297046,
62,"stripes
green
orange
dots",color,shape,orange,dots,green,stripes,2,3,1,0,orange square with dots,green,green square with dots,green square with stripes,orange square with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

stripes
green
orange
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your friend can choose from the following list of words:

stripes
green
orange
dots

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.89396286010742,-41.827850341796875,-40.58349609375,-85.59317016601562,-15.473490715026855,-13.94261646270752,-13.52783203125,-17.118633270263672,1.534172234273905e-05,0.34928110194235473,0.6507035562257413,1.0956116442472603e-10,0.16039384327139355,0.34483617088992785,0.4243088682940934,0.07046111754458531,,0.5,-106.35075378417969,-110.70537567138672,-127.44033813476562,0.9873156623675935,0.012684336947918392,6.844881240019351e-10,-15.192964553833008,-15.815053939819336,-15.930044174194336,0.4124689699535519,0.30220823075827746,0.28532279928817056,
63,"dots
orange
blue
spades",color,shape,orange,dots,blue,spades,1,0,2,3,orange square with dots,blue,blue square with dots,blue square with spades,orange square with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with dots
a orange square with dots
a blue square with spades

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

dots
orange
blue
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with dots
a orange square with dots
a blue square with spades

Your friend can choose from the following list of words:

dots
orange
blue
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-62.35763931274414,-41.95370864868164,-39.20681381225586,-68.35627746582031,-15.589409828186035,-13.984569549560547,-13.068938255310059,-17.089069366455078,7.49595664324302e-06,0.20206184501488825,0.7979302855725543,3.7345591421563194e-07,0.13831960050556316,0.3085818402157619,0.48774988299642746,0.06534867628224746,,0.5,-101.46729278564453,-109.444580078125,-125.88241577148438,0.9996569486213662,0.0003430513537166281,2.4917117569020483e-11,-14.495327949523926,-15.634940147399902,-15.735300064086914,0.4753784746640443,0.26889075358088516,0.25573077175507053,
64,"green
circle
triangle
orange",color,texture,orange,triangle,green,circle,3,2,0,1,orange triangle with dots,green,green triangle with dots,green circle with dots,orange triangle with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with dots
a green circle with dots
a orange triangle with dots

Your task is to make your friend pick out the following target object:

the orange triangle with dots

Which of the following words would you choose:

green
circle
triangle
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with dots
a green circle with dots
a orange triangle with dots

Your friend can choose from the following list of words:

green
circle
triangle
orange

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-62.06840515136719,-39.15460968017578,-38.451141357421875,-40.73750305175781,-15.517101287841797,-13.051536560058594,-12.817047119140625,-13.579167366027832,3.6790483468529674e-06,0.3478587734382853,0.4944918824865772,0.15764566502679064,0.09154564379295223,0.3140713065533887,0.3531400680309095,0.2412429816227495,,0.5,-102.97921752929688,-105.05990600585938,-123.41753387451172,0.8890119821937038,0.11098801662418138,1.1821146683933389e-09,-14.71131706237793,-15.00855827331543,-15.427190780639648,0.39047044874490106,0.3365449380102326,0.27298461324486634,
65,"dots
square
stripes
triangle",texture,color,dots,square,stripes,triangle,0,1,2,3,red square with dots,stripes,red square with stripes,red triangle with stripes,red square with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with dots
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with dots

Which of the following words would you choose:

dots
square
stripes
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with dots
a red square with stripes

Your friend can choose from the following list of words:

dots
square
stripes
triangle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-41.26515197753906,-42.84695816040039,-87.27519989013672,-39.564308166503906,-13.755050659179688,-14.282319068908691,-17.455039978027344,-13.188102722167969,0.26356925093175876,0.1195115541215153,2.6911616296679186e-11,0.6169191949198144,0.30738711153806103,0.23615153537828776,0.04833293650461545,0.4081284165790358,,0.5,-110.18214416503906,-107.51560974121094,-104.20094299316406,0.0024312818936832424,0.03498617804011705,0.9625825400661997,-15.74030590057373,-15.359373092651367,-14.885848999023438,0.267178469081321,0.32323617972214047,0.4095853511965386,
66,"red
orange
circle
hexagon",color,texture,orange,hexagon,red,circle,1,3,0,2,orange hexagon with spades,red,red hexagon with spades,red circle with spades,orange hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red circle with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the orange hexagon with spades

Which of the following words would you choose:

red
orange
circle
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red circle with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

red
orange
circle
hexagon

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.03730392456055,-60.980186462402344,-36.19487380981445,-41.84082794189453,-15.259325981140137,-15.245046615600586,-12.064957618713379,-13.946942329406738,3.805920670034713e-06,3.916179872556641e-06,0.9438976169582293,0.0560946609412282,0.11269245228303337,0.11349991974358363,0.5565998770849393,0.21720775088844377,,0.5,-134.01263427734375,-114.516357421875,-157.5133056640625,3.410943632429391e-09,0.9999999965890564,2.1215957573962067e-19,-16.75157928466797,-16.359479904174805,-17.50147819519043,0.3443631264538554,0.41894782563971183,0.23668904790643266,
67,"triangle
blue
green
circle",shape,texture,circle,green,triangle,blue,3,2,0,1,green circle with stars,triangle,green triangle with stars,blue triangle with stars,green circle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stars
a blue triangle with stars
a green circle with stars

Your task is to make your friend pick out the following target object:

the green circle with stars

Which of the following words would you choose:

triangle
blue
green
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stars
a blue triangle with stars
a green circle with stars

Your friend can choose from the following list of words:

triangle
blue
green
circle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-41.07007598876953,-40.2917594909668,-38.661746978759766,-39.530982971191406,-13.690025329589844,-13.430586814880371,-12.887248992919922,-13.176994323730469,0.1254941724511065,0.18519652744559859,0.41839410691739565,0.27091519318589935,0.2030529188312683,0.2311775167832255,0.3033401543027961,0.26242941008271004,,0.5,-78.707275390625,-77.25328826904297,-80.2690200805664,0.1821521571244245,0.7796378270353922,0.03821001584018334,-13.117878913879395,-12.875548362731934,-13.378170013427734,0.3325817987368966,0.3754221464378111,0.29199605482529245,
68,"blue
stripes
orange
spades",color,shape,orange,stripes,blue,spades,2,1,0,3,orange hexagon with stripes,blue,blue hexagon with stripes,blue hexagon with spades,orange hexagon with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

blue
stripes
orange
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your friend can choose from the following list of words:

blue
stripes
orange
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.626583099365234,-89.36723327636719,-39.416725158691406,-67.91596984863281,-15.406645774841309,-17.87344741821289,-13.138908386230469,-16.978992462158203,1.5037783017084184e-05,1.4235678322604624e-11,0.9999843143730777,6.478296695880944e-07,0.2059927023583973,0.060005721801378975,0.6401544254558785,0.09384715038434509,,0.5,-131.2161865234375,-133.6920623779297,-152.19921875,0.9224332275140503,0.07756677177453992,7.114097761728802e-10,-16.402023315429688,-16.711505889892578,-16.911026000976562,0.3799479023740007,0.32547734449952,0.29457475312647946,
69,"square
orange
circle
blue",shape,texture,circle,orange,square,blue,2,1,0,3,orange circle with stars,square,orange square with stars,blue square with stars,orange circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange circle with stars
a orange square with stars

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

square
orange
circle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange circle with stars
a orange square with stars

Your friend can choose from the following list of words:

square
orange
circle
blue

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-42.643550872802734,-62.553985595703125,-44.37180709838867,-40.328125,-14.214516639709473,-15.638496398925781,-14.790602684020996,-13.442708015441895,0.2171971332433003,1.031236135089734e-05,0.09153096007120021,0.6912615943241486,0.2694444516755505,0.13220746235154351,0.2020104099979579,0.3963376759749481,,0.5,-100.16108703613281,-78.50312042236328,-99.25616455078125,3.9270335336274777e-10,0.9999999986366359,9.706607121290493e-10,-14.30872631072998,-13.083853721618652,-14.179451942443848,0.25564380935617786,0.47164255524429766,0.2727136353995245,
