trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
51,"stripes
blue
dots
orange",texture,shape,stripes,orange,dots,blue,0,3,2,1,orange circle with stripes,dots,orange circle with dots,blue circle with dots,orange circle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

stripes
blue
dots
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your friend can choose from the following list of words:

stripes
blue
dots
orange

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.9648115634918213,-2.850853443145752,-4.286845684051514,-4.9921183586120605,0.5929623246192932,0.712713360786438,1.4289485216140747,1.6640394926071167,0.34038493533400627,0.360342943964546,0.17574956923266327,0.12352255146878435,0.189072277990862,0.20073886479532593,0.2871838099899945,0.32300504722381757,0.5,-8.244261741638184,-8.89944076538086,-8.862821578979492,0.48589240514649207,0.25234777283787474,0.26175982201563314,1.030532717704773,1.2713487148284912,1.1078526973724365,0.29826932512404375,0.3794841578064925,0.3222465170694638
52,"spades
stripes
triangle
circle",texture,color,spades,triangle,stripes,circle,0,2,1,3,green triangle with spades,stripes,green triangle with stripes,green circle with stripes,green triangle with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the green triangle with spades

Which of the following words would you choose:

spades
stripes
triangle
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with stripes
a green triangle with spades
a green triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
triangle
circle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.4157114028930664,-2.405850887298584,-4.642317771911621,-4.354151725769043,0.8539278507232666,0.8019503951072693,0.9284634590148926,1.4513839483261108,0.2615118248094043,0.4332910874098229,0.14162409328872108,0.16357299449205168,0.2293336038047453,0.22345029617383916,0.23804162010928978,0.3091744799121257,0.5,-7.583507537841797,-8.570120811462402,-9.867475509643555,0.6780964787239695,0.2528196283881798,0.06908389288785065,1.0833581686019897,1.2243030071258545,1.4096392393112183,0.2827122084928641,0.3255038493768376,0.39178394213029827
53,"orange
blue
triangle
circle",shape,texture,circle,blue,triangle,orange,3,1,2,0,blue circle with stars,triangle,blue triangle with stars,orange triangle with stars,blue circle with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a orange triangle with stars
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

orange
blue
triangle
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a orange triangle with stars
a blue triangle with stars

Your friend can choose from the following list of words:

orange
blue
triangle
circle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.7238035202026367,-2.801701068878174,-3.9202356338500977,-4.620802879333496,0.9079344868659973,0.9339003562927246,1.3067452907562256,1.155200719833374,0.3449568582187978,0.3317794982060433,0.18965436875419522,0.13360927482096374,0.22907697194540794,0.2320704533559015,0.2796289291070025,0.2592236455916881,0.5,-7.531246662139893,-10.55434799194336,-8.164669036865234,0.633142893529954,0.03080246770428094,0.336054638765765,1.2552076578140259,1.5077641010284424,1.3607779741287231,0.294233921247431,0.37877090298214466,0.32699517577042425
54,"dots
red
blue
stripes",texture,shape,dots,blue,stripes,red,0,2,3,1,blue hexagon with dots,stripes,blue hexagon with stripes,red hexagon with stripes,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

dots
red
blue
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your friend can choose from the following list of words:

dots
red
blue
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.166876792907715,-3.969738006591797,-5.04184103012085,-4.935910224914551,0.7222922444343567,1.3232460021972656,1.0083682537078857,1.6453033685684204,0.5279947273638532,0.21435975265751306,0.12541198264249856,0.13223353733613505,0.1964352103765313,0.26528627810833366,0.22664176958239196,0.3116367419327431,0.5,-8.473678588867188,-9.81050968170166,-10.146915435791016,0.6895051583940152,0.18111697363880755,0.1293778679671773,1.0592097043991089,1.2263137102127075,1.2683643102645874,0.29286755589381325,0.3461334813702581,0.36099896273592863
55,"stars
circle
hexagon
dots",texture,color,stars,hexagon,dots,circle,0,2,3,1,blue hexagon with stars,dots,blue hexagon with dots,blue circle with dots,blue hexagon with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the blue hexagon with stars

Which of the following words would you choose:

stars
circle
hexagon
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your friend can choose from the following list of words:

stars
circle
hexagon
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.0300235748291016,-2.707242012023926,-4.775913238525391,-5.193170547485352,0.7575058937072754,0.6768105030059814,1.5919712781906128,1.731056809425354,0.34107280709945903,0.400809698147041,0.14247280411810267,0.11564469063539733,0.19587593784071142,0.1881301091241173,0.29729180975274383,0.3187021432824275,0.5,-8.303247451782227,-8.451558113098145,-8.826318740844727,0.407355099853607,0.35120658969345264,0.24143831045294037,1.0379059314727783,1.2073653936386108,1.2609026432037354,0.29116482583921605,0.34493258109027597,0.36390259307050804
56,"circle
square
green
orange",shape,texture,square,orange,circle,green,1,3,0,2,orange square with spades,circle,orange circle with spades,green circle with spades,orange square with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

circle
square
green
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your friend can choose from the following list of words:

circle
square
green
orange

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.8607311248779297,-2.9951698780059814,-3.657783031463623,-4.755583763122559,0.9535770416259766,0.7487925291061401,1.2192610502243042,1.5851945877075195,0.3339972558613956,0.3122841156098922,0.22421531630406746,0.12950331222464467,0.2264434844314231,0.20440496337056738,0.2586142065530075,0.3105373456450022,0.5,-9.21705436706543,-8.475473403930664,-10.56027603149414,0.29759644631118104,0.6247298553539192,0.0776736983348997,1.1521319150924683,1.2107819318771362,1.3200345039367676,0.30833502615260044,0.326959711157955,0.3647052626894445
57,"circle
spades
dots
hexagon",shape,color,hexagon,dots,circle,spades,3,2,0,1,green hexagon with dots,circle,green circle with dots,green circle with spades,green hexagon with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your task is to make your friend pick out the following target object:

the green hexagon with dots

Which of the following words would you choose:

circle
spades
dots
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green circle with spades
a green hexagon with dots

Your friend can choose from the following list of words:

circle
spades
dots
hexagon

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.514636278152466,-3.637958526611328,-4.08048152923584,-4.74275016784668,0.6286590695381165,1.2126528024673462,1.36016047000885,1.18568754196167,0.4245286025463205,0.24209210638239018,0.1940385318875932,0.13934075918369604,0.19600694481385017,0.2624726688098013,0.28256279005255036,0.25895759632379806,0.5,-7.936100006103516,-9.26605224609375,-11.693037986755371,0.776490936827498,0.2053740048265202,0.018135058345981742,1.1337283849716187,1.3237216472625732,1.4616296291351318,0.2779867823402244,0.33615313978926953,0.385860077870506
58,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stars
a orange circle with dots
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.278864622116089,-3.7353060245513916,-4.068445205688477,-5.486815452575684,0.5697161555290222,0.9338265657424927,1.356148362159729,1.8289384841918945,0.4778844632343524,0.23070695067193062,0.195308176384485,0.09610040970923205,0.1799111361040299,0.2158358674206603,0.26658126834121976,0.33767172813408997,0.5,-8.637707710266113,-8.268964767456055,-9.880475997924805,0.36569755476165167,0.5287678990841063,0.10553454615424206,1.0797135829925537,1.1812807321548462,1.4114965200424194,0.28568534229326104,0.3162263177156339,0.3980883399911051
59,"spades
blue
stars
orange",texture,shape,stars,blue,spades,orange,2,1,0,3,blue triangle with stars,spades,blue triangle with spades,orange triangle with spades,blue triangle with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

spades
blue
stars
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue triangle with spades
a blue triangle with stars

Your friend can choose from the following list of words:

spades
blue
stars
orange

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.4226531982421875,-3.5992469787597656,-4.697547435760498,-5.280024528503418,0.6056632995605469,1.1997489929199219,1.1743868589401245,1.3200061321258545,0.47269425944226745,0.2624739668682848,0.15156304466300424,0.11326872902644351,0.1959221764059562,0.2636863603512856,0.2603636482455909,0.28002781499716733,0.5,-8.055207252502441,-9.097572326660156,-9.451520919799805,0.6249502371080005,0.2203697796124656,0.15467998327953408,1.150743842124939,1.1371965408325195,1.5752534866333008,0.2844638953324661,0.2806361634954029,0.43489994117213104
60,"circle
blue
hexagon
green",shape,texture,hexagon,blue,circle,green,2,1,0,3,blue hexagon with dots,circle,blue circle with dots,green circle with dots,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue circle with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

circle
blue
hexagon
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue circle with dots
a green circle with dots

Your friend can choose from the following list of words:

circle
blue
hexagon
green

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.868353843688965,-3.153083086013794,-3.3636507987976074,-6.4006218910217285,0.7170884609222412,1.051027774810791,1.121216893196106,2.133540630340576,0.35474427485275273,0.30767146949535024,0.2769255506415662,0.06065870501033087,0.18395773273023236,0.2173862390275681,0.2251507626265612,0.3735052656156384,0.5,-7.680294990539551,-8.964495658874512,-8.795169830322266,0.623119685322591,0.17252427363108697,0.2043560410463221,1.0971848964691162,1.2806422710418701,1.0993963479995728,0.3121510098770879,0.37500690956428095,0.31284208055863116
61,"blue
orange
stars
stripes",texture,shape,stars,blue,stripes,orange,2,0,3,1,blue square with stars,stripes,blue square with stripes,orange square with stripes,blue square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stars

Which of the following words would you choose:

blue
orange
stars
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your friend can choose from the following list of words:

blue
orange
stars
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.597060203552246,-3.383817195892334,-4.065621852874756,-4.8230509757995605,0.6492650508880615,1.1279391050338745,0.8131243586540222,1.2057627439498901,0.4027066699171943,0.27173570864700236,0.19323896933123083,0.13231865210457242,0.21383051872209732,0.2716517077972289,0.23208725185452478,0.2824305216261489,0.5,-7.234816074371338,-10.594736099243164,-8.838923454284668,0.8091878489663705,0.028109597447549265,0.16270255358608024,1.0335451364517212,1.3243420124053955,1.473154067993164,0.2570963079009688,0.3438644811351362,0.39903921096389494
62,"stripes
green
orange
dots",color,shape,orange,dots,green,stripes,2,3,1,0,orange square with dots,green,green square with dots,green square with stripes,orange square with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

stripes
green
orange
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your friend can choose from the following list of words:

stripes
green
orange
dots

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.5258803367614746,-2.7734642028808594,-4.806732177734375,-5.413909435272217,0.6314700841903687,0.9244880676269531,1.6022440195083618,1.0827817916870117,0.4099662798192763,0.36223130755360367,0.13105918190966032,0.09674323071745977,0.19858081042346667,0.22991395136208986,0.32265482235240683,0.24885041586203668,0.5,-8.935437202453613,-7.683302879333496,-9.943446159362793,0.20564515231405217,0.7193057027329681,0.07504914495297957,1.2764911651611328,1.0976147651672363,1.2429308891296387,0.35673441264583144,0.29830461510486356,0.34496097224930494
63,"dots
orange
blue
spades",color,shape,orange,dots,blue,spades,1,0,2,3,orange square with dots,blue,blue square with dots,blue square with spades,orange square with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with dots
a orange square with dots
a blue square with spades

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

dots
orange
blue
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with dots
a orange square with dots
a blue square with spades

Your friend can choose from the following list of words:

dots
orange
blue
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.823594808578491,-3.133152723312378,-4.302250385284424,-3.750915050506592,0.7058987021446228,1.044384241104126,1.434083342552185,0.937728762626648,0.33749389713634903,0.2890987919116996,0.16113131267533268,0.21227599827661875,0.21068088133171414,0.2495320458833515,0.3032134151727318,0.23657365761220248,0.5,-7.86206579208374,-7.5735626220703125,-11.441801071166992,0.423314170480048,0.564882527269022,0.011803302250930051,1.123152256011963,1.0819374322891235,1.430225133895874,0.3012898523845556,0.2891246593687603,0.4095854882466841
64,"green
circle
triangle
orange",color,texture,orange,triangle,green,circle,3,2,0,1,orange triangle with dots,green,green triangle with dots,green circle with dots,orange triangle with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with dots
a green circle with dots
a orange triangle with dots

Your task is to make your friend pick out the following target object:

the orange triangle with dots

Which of the following words would you choose:

green
circle
triangle
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with dots
a green circle with dots
a orange triangle with dots

Your friend can choose from the following list of words:

green
circle
triangle
orange

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.366708278656006,-2.557969093322754,-4.989497184753418,-5.229465484619141,0.8416770100593567,0.852656364440918,1.6631656885147095,1.7431551218032837,0.2997057539541767,0.4490664021805308,0.13314073413110528,0.11808710973418723,0.19673745387239935,0.19782044891226866,0.2966682341342439,0.30877386308108806,0.5,-8.1519193649292,-7.441515922546387,-11.092161178588867,0.32386933491957576,0.6590132164073058,0.01711744867311854,1.1645599603652954,1.063073754310608,1.3865201473236084,0.31725734211204315,0.2866399914754641,0.39610266641249275
65,"dots
square
stripes
triangle",texture,color,dots,square,stripes,triangle,0,1,2,3,red square with dots,stripes,red square with stripes,red triangle with stripes,red square with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with dots
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with dots

Which of the following words would you choose:

dots
square
stripes
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with dots
a red square with stripes

Your friend can choose from the following list of words:

dots
square
stripes
triangle

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.3427083492279053,-3.313080072402954,-3.8540406227111816,-4.553652286529541,0.7809028029441833,1.1043599843978882,0.7708081007003784,1.5178841352462769,0.4138499010259882,0.2547588696543926,0.19438431671458786,0.1370069126050314,0.216635075633019,0.2546634449114696,0.21554439717503548,0.31315708228047595,0.5,-7.554775238037109,-9.992391586303711,-10.739670753479004,0.8859346474310943,0.07740310052481637,0.036662252044089474,1.0792535543441772,1.4274845123291016,1.5342386960983276,0.25045649818695515,0.35478650120300603,0.3947570006100388
66,"red
orange
circle
hexagon",color,texture,orange,hexagon,red,circle,1,3,0,2,orange hexagon with spades,red,red hexagon with spades,red circle with spades,orange hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red circle with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the orange hexagon with spades

Which of the following words would you choose:

red
orange
circle
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red circle with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

red
orange
circle
hexagon

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.076927661895752,-2.751652240753174,-4.165148735046387,-5.433967113494873,0.769231915473938,0.6879130601882935,1.388382911682129,1.8113223314285278,0.326295995353228,0.3839232416985605,0.18936841323287737,0.10041234971533415,0.19972880125060194,0.1917708222504125,0.27219968982727283,0.3363006866717127,0.5,-7.605353355407715,-9.157139778137207,-9.861968994140625,0.7595474792641609,0.16092467706525126,0.07952784367058777,0.9506691694259644,1.3081629276275635,1.0957741737365723,0.2788698158610615,0.39871178850624894,0.32241839563268954
67,"triangle
blue
green
circle",shape,texture,circle,green,triangle,blue,3,2,0,1,green circle with stars,triangle,green triangle with stars,blue triangle with stars,green circle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stars
a blue triangle with stars
a green circle with stars

Your task is to make your friend pick out the following target object:

the green circle with stars

Which of the following words would you choose:

triangle
blue
green
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stars
a blue triangle with stars
a green circle with stars

Your friend can choose from the following list of words:

triangle
blue
green
circle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.4740631580352783,-3.200392723083496,-3.9009287357330322,-5.226860046386719,0.8246877789497375,1.0667976140975952,1.3003095388412476,1.7422866821289062,0.41018615886801885,0.2852729154533697,0.20097455616876866,0.1035663695098428,0.20083025068527394,0.2266744721506491,0.25474700291874947,0.31774827424532753,0.5,-8.083137512207031,-8.96267318725586,-8.965071678161621,0.5467597170155565,0.22689191453615049,0.22634836844829304,1.3471895456314087,1.4937788248062134,1.4941786527633667,0.3015481803893278,0.34915609466521486,0.34929572494545724
68,"blue
stripes
orange
spades",color,shape,orange,stripes,blue,spades,2,1,0,3,orange hexagon with stripes,blue,blue hexagon with stripes,blue hexagon with spades,orange hexagon with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

blue
stripes
orange
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a orange hexagon with stripes
a blue hexagon with stripes

Your friend can choose from the following list of words:

blue
stripes
orange
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.4452126026153564,-3.5695395469665527,-4.549322605133057,-4.220367431640625,0.6113031506538391,0.7139078974723816,1.5164408683776855,1.0550918579101562,0.429028814252024,0.2445355288395955,0.14982517007514556,0.17661048683323505,0.20519442501401625,0.21599609261801567,0.32263666155687415,0.2561728208110938,0.5,-8.533607482910156,-9.085002899169922,-11.256915092468262,0.6090866544696589,0.3509224051568185,0.039990940373522584,1.0667009353637695,1.1356252431869507,1.2507681846618652,0.30548792810142905,0.32728605369414654,0.36722601820442435
69,"square
orange
circle
blue",shape,texture,circle,orange,square,blue,2,1,0,3,orange circle with stars,square,orange square with stars,blue square with stars,orange circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange circle with stars
a orange square with stars

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

square
orange
circle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange circle with stars
a orange square with stars

Your friend can choose from the following list of words:

square
orange
circle
blue

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.6507813930511475,-3.0291357040405273,-3.5401268005371094,-4.501874923706055,0.8835937976837158,0.7572839260101318,1.1800422668457031,1.5006250143051147,0.3490415295436513,0.28888068709790315,0.2237475052130704,0.13833027814537516,0.2242165690143683,0.21049406856775946,0.2600403068425913,0.305249055575281,0.5,-9.764572143554688,-7.678403854370117,-9.969613075256348,0.10133139979492842,0.8161226261102559,0.08254597409481582,1.3949387073516846,1.2797340154647827,1.4242304563522339,0.34235921416271686,0.3051049536583295,0.3525358321789536
