submission_id,condition,experiment_duration,experiment_end_time,experiment_start_time,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trial,trial_nr
189,production,135054,1691399336760,1691399201706,5c5c88a76d0fe50001f03728,64d0b41cbeb2c029c4b578d3,64d090c81fcb15c17edd96da,stripes,14477,13,2
189,interpretation,135054,1691399336760,1691399201706,5c5c88a76d0fe50001f03728,64d0b41cbeb2c029c4b578d3,64d090c81fcb15c17edd96da,a red circle with spades,66622,42,3
189,interpretation,135054,1691399336760,1691399201706,5c5c88a76d0fe50001f03728,64d0b41cbeb2c029c4b578d3,64d090c81fcb15c17edd96da,a orange square with stripes,12170,6,4
203,production,233030,1691399490968,1691399257938,5fa5818b4a7c41076f4a9941,64d0b3f11a4ae5897feae65d,64d090c81fcb15c17edd96da,blue,178946,41,1
203,production,233030,1691399490968,1691399257938,5fa5818b4a7c41076f4a9941,64d0b3f11a4ae5897feae65d,64d090c81fcb15c17edd96da,hexagon,10788,78,2
203,interpretation,233030,1691399490968,1691399257938,5fa5818b4a7c41076f4a9941,64d0b3f11a4ae5897feae65d,64d090c81fcb15c17edd96da,a red square with spades,19529,96,3
203,interpretation,233030,1691399490968,1691399257938,5fa5818b4a7c41076f4a9941,64d0b3f11a4ae5897feae65d,64d090c81fcb15c17edd96da,a orange triangle with stripes,11512,6,4
192,production,43960,1691399349837,1691399305877,57c1ab62ffd38700010b4637,64d0b4820659a6872b27c082,64d090c81fcb15c17edd96da,blue,13604,27,1
192,production,43960,1691399349837,1691399305877,57c1ab62ffd38700010b4637,64d0b4820659a6872b27c082,64d090c81fcb15c17edd96da,blue,10678,46,2
192,interpretation,43960,1691399349837,1691399305877,57c1ab62ffd38700010b4637,64d0b4820659a6872b27c082,64d090c81fcb15c17edd96da,a red circle with spades,9954,26,3
192,interpretation,43960,1691399349837,1691399305877,57c1ab62ffd38700010b4637,64d0b4820659a6872b27c082,64d090c81fcb15c17edd96da,a red circle with stars,3706,89,4
194,production,86699,1691399353606,1691399266907,608bd25ed57ab85e6de091d9,64d0b45f5ca1221bb6b57952,64d090c81fcb15c17edd96da,stars,29625,16,1
194,production,86699,1691399353606,1691399266907,608bd25ed57ab85e6de091d9,64d0b45f5ca1221bb6b57952,64d090c81fcb15c17edd96da,hexagon,9471,57,2
194,interpretation,86699,1691399353606,1691399266907,608bd25ed57ab85e6de091d9,64d0b45f5ca1221bb6b57952,64d090c81fcb15c17edd96da,a blue circle with stripes,34593,2,3
194,interpretation,86699,1691399353606,1691399266907,608bd25ed57ab85e6de091d9,64d0b45f5ca1221bb6b57952,64d090c81fcb15c17edd96da,a green circle with spades,7392,56,4
199,production,281911,1691399379278,1691399097367,60b904a66604f5e79c6066dd,64d0b3a44ced7c58c8050e9a,64d090c81fcb15c17edd96da,hexagon,182107,1,1
199,production,281911,1691399379278,1691399097367,60b904a66604f5e79c6066dd,64d0b3a44ced7c58c8050e9a,64d090c81fcb15c17edd96da,green,8059,86,2
199,interpretation,281911,1691399379278,1691399097367,60b904a66604f5e79c6066dd,64d0b3a44ced7c58c8050e9a,64d090c81fcb15c17edd96da,a orange square with spades,55833,78,3
199,interpretation,281911,1691399379278,1691399097367,60b904a66604f5e79c6066dd,64d0b3a44ced7c58c8050e9a,64d090c81fcb15c17edd96da,a green hexagon with spades,10491,94,4
207,production,33331,1691399398391,1691399365060,6093bf7c192071b622bfce2a,64d0b4c12d1d32abfdc30c90,64d090c81fcb15c17edd96da,spades,8647,76,1
207,production,33331,1691399398391,1691399365060,6093bf7c192071b622bfce2a,64d0b4c12d1d32abfdc30c90,64d090c81fcb15c17edd96da,triangle,4470,25,2
207,interpretation,33331,1691399398391,1691399365060,6093bf7c192071b622bfce2a,64d0b4c12d1d32abfdc30c90,64d090c81fcb15c17edd96da,a red hexagon with spades,9202,27,3
207,interpretation,33331,1691399398391,1691399365060,6093bf7c192071b622bfce2a,64d0b4c12d1d32abfdc30c90,64d090c81fcb15c17edd96da,a orange circle with dots,6735,9,4
196,production,145140,1691399360320,1691399215180,60719da557d8241609b26e83,64d0b42643235a0d342283c5,64d090c81fcb15c17edd96da,blue,67095,34,1
196,production,145140,1691399360320,1691399215180,60719da557d8241609b26e83,64d0b42643235a0d342283c5,64d090c81fcb15c17edd96da,hexagon,9469,57,2
196,interpretation,145140,1691399360320,1691399215180,60719da557d8241609b26e83,64d0b42643235a0d342283c5,64d090c81fcb15c17edd96da,a red square with dots,40582,4,3
196,interpretation,145140,1691399360320,1691399215180,60719da557d8241609b26e83,64d0b42643235a0d342283c5,64d090c81fcb15c17edd96da,a orange circle with stars,14807,14,4
205,production,80690,1691399396584,1691399315894,5e054845abec5df963203c48,64d0b48e6a9612d475eff15b,64d090c81fcb15c17edd96da,orange,19246,75,1
205,production,80690,1691399396584,1691399315894,5e054845abec5df963203c48,64d0b48e6a9612d475eff15b,64d090c81fcb15c17edd96da,blue,28414,77,2
205,interpretation,80690,1691399396584,1691399315894,5e054845abec5df963203c48,64d0b48e6a9612d475eff15b,64d090c81fcb15c17edd96da,a blue triangle with dots,17034,38,3
205,interpretation,80690,1691399396584,1691399315894,5e054845abec5df963203c48,64d0b48e6a9612d475eff15b,64d090c81fcb15c17edd96da,a orange hexagon with stars,7124,71,4
206,production,92139,1691399393983,1691399301844,599e74eeb4e8c80001d1147e,64d0b48610c15e0d55cbd5ac,64d090c81fcb15c17edd96da,square,36401,81,1
206,production,92139,1691399393983,1691399301844,599e74eeb4e8c80001d1147e,64d0b48610c15e0d55cbd5ac,64d090c81fcb15c17edd96da,stars,11940,30,2
206,interpretation,92139,1691399393983,1691399301844,599e74eeb4e8c80001d1147e,64d0b48610c15e0d55cbd5ac,64d090c81fcb15c17edd96da,a green triangle with stars,27409,72,3
206,interpretation,92139,1691399393983,1691399301844,599e74eeb4e8c80001d1147e,64d0b48610c15e0d55cbd5ac,64d090c81fcb15c17edd96da,a blue triangle with dots,7206,88,4
211,production,36650,1691399422027,1691399385377,60205f5ba5fe0165fa0e5e01,64d0b4ace0f35fe60e2141de,64d090c81fcb15c17edd96da,stars,16710,16,1
211,production,36650,1691399422027,1691399385377,60205f5ba5fe0165fa0e5e01,64d0b4ace0f35fe60e2141de,64d090c81fcb15c17edd96da,spades,3078,46,2
211,interpretation,36650,1691399422027,1691399385377,60205f5ba5fe0165fa0e5e01,64d0b4ace0f35fe60e2141de,64d090c81fcb15c17edd96da,a green square with spades,8464,32,3
211,interpretation,36650,1691399422027,1691399385377,60205f5ba5fe0165fa0e5e01,64d0b4ace0f35fe60e2141de,64d090c81fcb15c17edd96da,a orange hexagon with dots,1096,24,4
198,production,73325,1691399375563,1691399302238,5fa6732aded61028ece62e25,64d0b4628e6ba7bb3de6f76a,64d090c81fcb15c17edd96da,orange,21321,62,1
198,production,73325,1691399375563,1691399302238,5fa6732aded61028ece62e25,64d0b4628e6ba7bb3de6f76a,64d090c81fcb15c17edd96da,stars,7647,30,2
198,interpretation,73325,1691399375563,1691399302238,5fa6732aded61028ece62e25,64d0b4628e6ba7bb3de6f76a,64d090c81fcb15c17edd96da,a red triangle with stripes,37210,44,3
198,interpretation,73325,1691399375563,1691399302238,5fa6732aded61028ece62e25,64d0b4628e6ba7bb3de6f76a,64d090c81fcb15c17edd96da,a red hexagon with stripes,454,40,4
200,production,85959,1691399381764,1691399295805,5f69c3324f3cad02a9ac8cec,64d0b47743235a0d342283eb,64d090c81fcb15c17edd96da,dots,20016,17,1
200,production,85959,1691399381764,1691399295805,5f69c3324f3cad02a9ac8cec,64d0b47743235a0d342283eb,64d090c81fcb15c17edd96da,spades,8891,86,2
200,interpretation,85959,1691399381764,1691399295805,5f69c3324f3cad02a9ac8cec,64d0b47743235a0d342283eb,64d090c81fcb15c17edd96da,a red square with spades,27746,82,3
200,interpretation,85959,1691399381764,1691399295805,5f69c3324f3cad02a9ac8cec,64d0b47743235a0d342283eb,64d090c81fcb15c17edd96da,a green circle with dots,18066,76,4
210,production,70590,1691399412968,1691399342378,576020968ddaf40006ce9746,64d0b4a458796c5caa15bda4,64d090c81fcb15c17edd96da,square,25337,3,1
210,production,70590,1691399412968,1691399342378,576020968ddaf40006ce9746,64d0b4a458796c5caa15bda4,64d090c81fcb15c17edd96da,blue,14951,41,2
210,interpretation,70590,1691399412968,1691399342378,576020968ddaf40006ce9746,64d0b4a458796c5caa15bda4,64d090c81fcb15c17edd96da,a blue triangle with dots,16335,88,3
210,interpretation,70590,1691399412968,1691399342378,576020968ddaf40006ce9746,64d0b4a458796c5caa15bda4,64d090c81fcb15c17edd96da,a red triangle with stripes,8297,87,4
212,production,106087,1691399419441,1691399313354,5dac7eaa59f37100128372d5,64d0b48763d875aaf3120e9a,64d090c81fcb15c17edd96da,red,35849,0,1
212,production,106087,1691399419441,1691399313354,5dac7eaa59f37100128372d5,64d0b48763d875aaf3120e9a,64d090c81fcb15c17edd96da,hexagon,13665,31,2
212,interpretation,106087,1691399419441,1691399313354,5dac7eaa59f37100128372d5,64d0b48763d875aaf3120e9a,64d090c81fcb15c17edd96da,a orange square with spades,31768,85,3
212,interpretation,106087,1691399419441,1691399313354,5dac7eaa59f37100128372d5,64d0b48763d875aaf3120e9a,64d090c81fcb15c17edd96da,a red hexagon with stars,13682,19,4
202,production,99806,1691399389099,1691399289293,5f068d28ea1cc71f50c3e13a,64d0b4738e6ba7bb3de6f770,64d090c81fcb15c17edd96da,triangle,34386,94,1
202,production,99806,1691399389099,1691399289293,5f068d28ea1cc71f50c3e13a,64d0b4738e6ba7bb3de6f770,64d090c81fcb15c17edd96da,orange,11473,62,2
202,interpretation,99806,1691399389099,1691399289293,5f068d28ea1cc71f50c3e13a,64d0b4738e6ba7bb3de6f770,64d090c81fcb15c17edd96da,a orange triangle with dots,30819,9,3
202,interpretation,99806,1691399389099,1691399289293,5f068d28ea1cc71f50c3e13a,64d0b4738e6ba7bb3de6f770,64d090c81fcb15c17edd96da,a blue circle with dots,12045,35,4
221,production,295099,1691399445063,1691399149964,5eac2b38e66aa2074015989b,64d0b3ea46f766aa7d05b857,64d090c81fcb15c17edd96da,red,72999,22,1
221,production,295099,1691399445063,1691399149964,5eac2b38e66aa2074015989b,64d0b3ea46f766aa7d05b857,64d090c81fcb15c17edd96da,orange,5261,64,2
221,interpretation,295099,1691399445063,1691399149964,5eac2b38e66aa2074015989b,64d0b3ea46f766aa7d05b857,64d090c81fcb15c17edd96da,a orange triangle with stars,19122,14,3
221,interpretation,295099,1691399445063,1691399149964,5eac2b38e66aa2074015989b,64d0b3ea46f766aa7d05b857,64d090c81fcb15c17edd96da,a red triangle with dots,186292,95,4
223,production,112215,1691399447343,1691399335128,5c55a56ae66e510001ee791d,64d0b4951a4ae5897feae6ad,64d090c81fcb15c17edd96da,green,56256,20,1
223,production,112215,1691399447343,1691399335128,5c55a56ae66e510001ee791d,64d0b4951a4ae5897feae6ad,64d090c81fcb15c17edd96da,orange,11383,96,2
223,interpretation,112215,1691399447343,1691399335128,5c55a56ae66e510001ee791d,64d0b4951a4ae5897feae6ad,64d090c81fcb15c17edd96da,a red square with dots,27026,74,3
223,interpretation,112215,1691399447343,1691399335128,5c55a56ae66e510001ee791d,64d0b4951a4ae5897feae6ad,64d090c81fcb15c17edd96da,a orange circle with stars,5259,84,4
204,production,86263,1691399395477,1691399309214,5f211bfd5bfa2a472d7886b7,64d0b4891d0f865b4774df9c,64d090c81fcb15c17edd96da,spades,18922,85,1
204,production,86263,1691399395477,1691399309214,5f211bfd5bfa2a472d7886b7,64d0b4891d0f865b4774df9c,64d090c81fcb15c17edd96da,stars,10158,6,2
204,interpretation,86263,1691399395477,1691399309214,5f211bfd5bfa2a472d7886b7,64d0b4891d0f865b4774df9c,64d090c81fcb15c17edd96da,a blue triangle with stars,19235,11,3
204,interpretation,86263,1691399395477,1691399309214,5f211bfd5bfa2a472d7886b7,64d0b4891d0f865b4774df9c,64d090c81fcb15c17edd96da,a green triangle with spades,22567,43,4
208,production,61158,1691399399650,1691399338492,62fb82d5c02f0f5da81fcf7c,64d0b4a6dbd1c4d1096956a6,64d090c81fcb15c17edd96da,stripes,25196,14,1
208,production,61158,1691399399650,1691399338492,62fb82d5c02f0f5da81fcf7c,64d0b4a6dbd1c4d1096956a6,64d090c81fcb15c17edd96da,orange,6734,63,2
208,interpretation,61158,1691399399650,1691399338492,62fb82d5c02f0f5da81fcf7c,64d0b4a6dbd1c4d1096956a6,64d090c81fcb15c17edd96da,a red circle with spades,12882,26,3
208,interpretation,61158,1691399399650,1691399338492,62fb82d5c02f0f5da81fcf7c,64d0b4a6dbd1c4d1096956a6,64d090c81fcb15c17edd96da,a orange circle with dots,7187,9,4
213,production,123283,1691399426083,1691399302800,6163d1b02e574c402a1fd0f9,64d0b47581625f166d514c18,64d090c81fcb15c17edd96da,dots,51488,65,1
213,production,123283,1691399426083,1691399302800,6163d1b02e574c402a1fd0f9,64d0b47581625f166d514c18,64d090c81fcb15c17edd96da,hexagon,11037,57,2
213,interpretation,123283,1691399426083,1691399302800,6163d1b02e574c402a1fd0f9,64d0b47581625f166d514c18,64d090c81fcb15c17edd96da,a red square with stars,26656,8,3
213,interpretation,123283,1691399426083,1691399302800,6163d1b02e574c402a1fd0f9,64d0b47581625f166d514c18,64d090c81fcb15c17edd96da,a red triangle with stripes,21419,36,4
215,production,58728,1691399436725,1691399377997,63d69cd1b39f626b2481b0d8,64d0b4c50de69a34455b46c9,64d090c81fcb15c17edd96da,red,23491,17,1
215,production,58728,1691399436725,1691399377997,63d69cd1b39f626b2481b0d8,64d0b4c50de69a34455b46c9,64d090c81fcb15c17edd96da,orange,5897,62,2
215,interpretation,58728,1691399436725,1691399377997,63d69cd1b39f626b2481b0d8,64d0b4c50de69a34455b46c9,64d090c81fcb15c17edd96da,a red circle with stars,18587,8,3
215,interpretation,58728,1691399436725,1691399377997,63d69cd1b39f626b2481b0d8,64d0b4c50de69a34455b46c9,64d090c81fcb15c17edd96da,a red circle with stripes,4318,26,4
217,production,98799,1691399437757,1691399338958,647d6775c3ea3ebff5adccd3,64d0b49f833db0aad1fae92c,64d090c81fcb15c17edd96da,orange,39227,26,1
217,production,98799,1691399437757,1691399338958,647d6775c3ea3ebff5adccd3,64d0b49f833db0aad1fae92c,64d090c81fcb15c17edd96da,circle,10138,33,2
217,interpretation,98799,1691399437757,1691399338958,647d6775c3ea3ebff5adccd3,64d0b49f833db0aad1fae92c,64d090c81fcb15c17edd96da,a green triangle with stripes,29277,21,3
217,interpretation,98799,1691399437757,1691399338958,647d6775c3ea3ebff5adccd3,64d0b49f833db0aad1fae92c,64d090c81fcb15c17edd96da,a blue hexagon with stripes,9241,75,4
214,production,108039,1691399426198,1691399318159,60fd6a2aae20ee32d535f4a5,64d0b48e268f1d5faf616108,64d090c81fcb15c17edd96da,square,36563,81,1
214,production,108039,1691399426198,1691399318159,60fd6a2aae20ee32d535f4a5,64d0b48e268f1d5faf616108,64d090c81fcb15c17edd96da,green,15372,10,2
214,interpretation,108039,1691399426198,1691399318159,60fd6a2aae20ee32d535f4a5,64d0b48e268f1d5faf616108,64d090c81fcb15c17edd96da,a red circle with dots,26260,47,3
214,interpretation,108039,1691399426198,1691399318159,60fd6a2aae20ee32d535f4a5,64d0b48e268f1d5faf616108,64d090c81fcb15c17edd96da,a red hexagon with spades,21056,27,4
216,production,59120,1691399438835,1691399379715,5b0d39f4641b1200010ef716,64d0b4d0dabb4f4de82141af,64d090c81fcb15c17edd96da,square,23279,79,1
216,production,59120,1691399438835,1691399379715,5b0d39f4641b1200010ef716,64d0b4d0dabb4f4de82141af,64d090c81fcb15c17edd96da,triangle,10000,52,2
216,interpretation,59120,1691399438835,1691399379715,5b0d39f4641b1200010ef716,64d0b4d0dabb4f4de82141af,64d090c81fcb15c17edd96da,a red hexagon with spades,12583,66,3
216,interpretation,59120,1691399438835,1691399379715,5b0d39f4641b1200010ef716,64d0b4d0dabb4f4de82141af,64d090c81fcb15c17edd96da,a blue square with stripes,7660,93,4
218,production,82507,1691399439239,1691399356732,5bdf514805ba8e0001965d25,64d0b4b8db6374a811cbd562,64d090c81fcb15c17edd96da,triangle,35237,3,1
218,production,82507,1691399439239,1691399356732,5bdf514805ba8e0001965d25,64d0b4b8db6374a811cbd562,64d090c81fcb15c17edd96da,stars,11273,48,2
218,interpretation,82507,1691399439239,1691399356732,5bdf514805ba8e0001965d25,64d0b4b8db6374a811cbd562,64d090c81fcb15c17edd96da,a green square with dots,14618,23,3
218,interpretation,82507,1691399439239,1691399356732,5bdf514805ba8e0001965d25,64d0b4b8db6374a811cbd562,64d090c81fcb15c17edd96da,a blue square with stripes,7853,93,4
220,production,112044,1691399445030,1691399332986,5f2447bc5eb3020009277023,64d0b49ba9d87b56c74ecc1f,64d090c81fcb15c17edd96da,orange,26064,2,1
220,production,112044,1691399445030,1691399332986,5f2447bc5eb3020009277023,64d0b49ba9d87b56c74ecc1f,64d090c81fcb15c17edd96da,blue,12232,36,2
220,interpretation,112044,1691399445030,1691399332986,5f2447bc5eb3020009277023,64d0b49ba9d87b56c74ecc1f,64d090c81fcb15c17edd96da,a red triangle with stripes,30206,97,3
220,interpretation,112044,1691399445030,1691399332986,5f2447bc5eb3020009277023,64d0b49ba9d87b56c74ecc1f,64d090c81fcb15c17edd96da,a blue triangle with spades,32471,90,4
224,production,153630,1691399450450,1691399296820,5ea15f2e173fb7000932a6ff,64d0b47b58796c5caa15bd88,64d090c81fcb15c17edd96da,spades,36584,27,1
224,production,153630,1691399450450,1691399296820,5ea15f2e173fb7000932a6ff,64d0b47b58796c5caa15bd88,64d090c81fcb15c17edd96da,stars,29352,35,2
224,interpretation,153630,1691399450450,1691399296820,5ea15f2e173fb7000932a6ff,64d0b47b58796c5caa15bd88,64d090c81fcb15c17edd96da,a red hexagon with stripes,44753,54,3
224,interpretation,153630,1691399450450,1691399296820,5ea15f2e173fb7000932a6ff,64d0b47b58796c5caa15bd88,64d090c81fcb15c17edd96da,a blue hexagon with spades,35591,92,4
225,production,74179,1691399453892,1691399379713,63da61e563ad61bb1c34d4bb,64d0b4ce01f04c8f82dd96d5,64d090c81fcb15c17edd96da,square,30401,3,1
225,production,74179,1691399453892,1691399379713,63da61e563ad61bb1c34d4bb,64d0b4ce01f04c8f82dd96d5,64d090c81fcb15c17edd96da,stars,12188,55,2
225,interpretation,74179,1691399453892,1691399379713,63da61e563ad61bb1c34d4bb,64d0b4ce01f04c8f82dd96d5,64d090c81fcb15c17edd96da,a green circle with stripes,13109,52,3
225,interpretation,74179,1691399453892,1691399379713,63da61e563ad61bb1c34d4bb,64d0b4ce01f04c8f82dd96d5,64d090c81fcb15c17edd96da,a red square with spades,11053,34,4
226,production,53697,1691399321151,1691399267454,5ca0db2010dc450012fd0b0e,64d0b4ec58796c5caa15bdc1,64d090c81fcb15c17edd96da,stars,20992,73,1
226,production,53697,1691399321151,1691399267454,5ca0db2010dc450012fd0b0e,64d0b4ec58796c5caa15bdc1,64d090c81fcb15c17edd96da,hexagon,4160,88,2
226,interpretation,53697,1691399321151,1691399267454,5ca0db2010dc450012fd0b0e,64d0b4ec58796c5caa15bdc1,64d090c81fcb15c17edd96da,a green square with stars,16520,13,3
226,interpretation,53697,1691399321151,1691399267454,5ca0db2010dc450012fd0b0e,64d0b4ec58796c5caa15bdc1,64d090c81fcb15c17edd96da,a orange hexagon with stripes,8400,48,4
227,production,78442,1691399466967,1691399388525,5c18c248acd3f30001459833,64d0b4d7fa3d66aa9f852d08,64d090c81fcb15c17edd96da,triangle,22183,67,1
227,production,78442,1691399466967,1691399388525,5c18c248acd3f30001459833,64d0b4d7fa3d66aa9f852d08,64d090c81fcb15c17edd96da,blue,6071,46,2
227,interpretation,78442,1691399466967,1691399388525,5c18c248acd3f30001459833,64d0b4d7fa3d66aa9f852d08,64d090c81fcb15c17edd96da,a blue triangle with spades,21776,92,3
227,interpretation,78442,1691399466967,1691399388525,5c18c248acd3f30001459833,64d0b4d7fa3d66aa9f852d08,64d090c81fcb15c17edd96da,a orange hexagon with stripes,22513,1,4
228,production,18813,1691399470928,1691399452115,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,hexagon,2968,99,1
228,production,18813,1691399470928,1691399452115,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,stars,5119,59,2
228,interpretation,18813,1691399470928,1691399452115,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,a blue circle with stars,3377,77,3
228,interpretation,18813,1691399470928,1691399452115,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,a red triangle with stars,2649,98,4
229,production,71180,1691399474581,1691399403401,59d3ab844e58e40001953a51,64d0b4e3ceb58ef386eff151,64d090c81fcb15c17edd96da,spades,25478,76,1
229,production,71180,1691399474581,1691399403401,59d3ab844e58e40001953a51,64d0b4e3ceb58ef386eff151,64d090c81fcb15c17edd96da,stars,13117,42,2
229,interpretation,71180,1691399474581,1691399403401,59d3ab844e58e40001953a51,64d0b4e3ceb58ef386eff151,64d090c81fcb15c17edd96da,a red hexagon with spades,16159,66,3
229,interpretation,71180,1691399474581,1691399403401,59d3ab844e58e40001953a51,64d0b4e3ceb58ef386eff151,64d090c81fcb15c17edd96da,a red hexagon with stripes,6817,27,4
230,production,83888,1691399489736,1691399405848,5d867e7268f35d00167729d4,64d0b4e6a9150e770c050e82,64d090c81fcb15c17edd96da,red,25194,22,1
230,production,83888,1691399489736,1691399405848,5d867e7268f35d00167729d4,64d0b4e6a9150e770c050e82,64d090c81fcb15c17edd96da,hexagon,12632,87,2
230,interpretation,83888,1691399489736,1691399405848,5d867e7268f35d00167729d4,64d0b4e6a9150e770c050e82,64d090c81fcb15c17edd96da,a green square with stripes,23342,79,3
230,interpretation,83888,1691399489736,1691399405848,5d867e7268f35d00167729d4,64d0b4e6a9150e770c050e82,64d090c81fcb15c17edd96da,a orange triangle with stripes,16534,70,4
231,production,111510,1691399492105,1691399380595,6368dc53d5030b7db228b2e4,64d0b4cf9c11209d55b10daa,64d090c81fcb15c17edd96da,spades,33722,95,1
231,production,111510,1691399492105,1691399380595,6368dc53d5030b7db228b2e4,64d0b4cf9c11209d55b10daa,64d090c81fcb15c17edd96da,stripes,10945,49,2
231,interpretation,111510,1691399492105,1691399380595,6368dc53d5030b7db228b2e4,64d0b4cf9c11209d55b10daa,64d090c81fcb15c17edd96da,a green circle with stripes,44618,52,3
231,interpretation,111510,1691399492105,1691399380595,6368dc53d5030b7db228b2e4,64d0b4cf9c11209d55b10daa,64d090c81fcb15c17edd96da,a blue square with dots,9414,12,4
232,production,109659,1691399496337,1691399386678,612f4e35a9ee7323933cd80f,64d0b4ae676046134ac30cc3,64d090c81fcb15c17edd96da,circle,14197,47,1
232,production,109659,1691399496337,1691399386678,612f4e35a9ee7323933cd80f,64d0b4ae676046134ac30cc3,64d090c81fcb15c17edd96da,triangle,20563,93,2
232,interpretation,109659,1691399496337,1691399386678,612f4e35a9ee7323933cd80f,64d0b4ae676046134ac30cc3,64d090c81fcb15c17edd96da,a red hexagon with stripes,41359,40,3
232,interpretation,109659,1691399496337,1691399386678,612f4e35a9ee7323933cd80f,64d0b4ae676046134ac30cc3,64d090c81fcb15c17edd96da,a red circle with stars,28361,89,4
233,production,88659,1691399495683,1691399407024,5d71640e8a1bff0001d88e70,64d0b4ea66fc45e751f7ded3,64d090c81fcb15c17edd96da,stripes,32232,49,1
233,production,88659,1691399495683,1691399407024,5d71640e8a1bff0001d88e70,64d0b4ea66fc45e751f7ded3,64d090c81fcb15c17edd96da,stripes,14512,13,2
233,interpretation,88659,1691399495683,1691399407024,5d71640e8a1bff0001d88e70,64d0b4ea66fc45e751f7ded3,64d090c81fcb15c17edd96da,a blue hexagon with stripes,31312,75,3
233,interpretation,88659,1691399495683,1691399407024,5d71640e8a1bff0001d88e70,64d0b4ea66fc45e751f7ded3,64d090c81fcb15c17edd96da,a orange triangle with spades,4952,41,4
234,production,17076,1691399498669,1691399481593,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,triangle,1508,9,1
234,production,17076,1691399498669,1691399481593,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,stars,4776,71,2
234,interpretation,17076,1691399498669,1691399481593,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,a red square with dots,4712,74,3
234,interpretation,17076,1691399498669,1691399481593,5b451bf7e3c3b60001666b9b,64d0b4cf46f766aa7d05b8a2,64d090c81fcb15c17edd96da,a green circle with spades,2054,22,4
236,production,124175,1691399503034,1691399378859,55a3e4e6fdf99b6e3e617d33,64d0b4cd41ee2ed4a402ac99,64d090c81fcb15c17edd96da,hexagon,25862,4,1
236,production,124175,1691399503034,1691399378859,55a3e4e6fdf99b6e3e617d33,64d0b4cd41ee2ed4a402ac99,64d090c81fcb15c17edd96da,stars,13965,30,2
236,interpretation,124175,1691399503034,1691399378859,55a3e4e6fdf99b6e3e617d33,64d0b4cd41ee2ed4a402ac99,64d090c81fcb15c17edd96da,a red circle with stripes,26718,26,3
236,interpretation,124175,1691399503034,1691399378859,55a3e4e6fdf99b6e3e617d33,64d0b4cd41ee2ed4a402ac99,64d090c81fcb15c17edd96da,a red hexagon with stars,52767,19,4
235,production,69673,1691399497901,1691399428229,6272d045e18f2ca44fc941d4,64d0b4ff50e35c7ef4f2514a,64d090c81fcb15c17edd96da,stripes,36678,39,1
235,production,69673,1691399497901,1691399428229,6272d045e18f2ca44fc941d4,64d0b4ff50e35c7ef4f2514a,64d090c81fcb15c17edd96da,square,2754,8,2
235,interpretation,69673,1691399497901,1691399428229,6272d045e18f2ca44fc941d4,64d0b4ff50e35c7ef4f2514a,64d090c81fcb15c17edd96da,a blue triangle with stars,13894,20,3
235,interpretation,69673,1691399497901,1691399428229,6272d045e18f2ca44fc941d4,64d0b4ff50e35c7ef4f2514a,64d090c81fcb15c17edd96da,a orange circle with dots,7086,24,4
251,production,88066,1691399551113,1691399463047,62a0c5bf6efbdb2f7d383eaf,64d0b5227789871ce3616106,64d090c81fcb15c17edd96da,stars,23768,73,1
251,production,88066,1691399551113,1691399463047,62a0c5bf6efbdb2f7d383eaf,64d0b5227789871ce3616106,64d090c81fcb15c17edd96da,hexagon,17573,87,2
251,interpretation,88066,1691399551113,1691399463047,62a0c5bf6efbdb2f7d383eaf,64d0b5227789871ce3616106,64d090c81fcb15c17edd96da,a green circle with dots,21141,18,3
251,interpretation,88066,1691399551113,1691399463047,62a0c5bf6efbdb2f7d383eaf,64d0b5227789871ce3616106,64d090c81fcb15c17edd96da,a green triangle with stripes,18683,21,4
260,production,106772,1691399563199,1691399456427,60ed995abcc068230f3c604d,64d0b51aa22f1ea1344ecc15,64d090c81fcb15c17edd96da,square,26338,3,1
260,production,106772,1691399563199,1691399456427,60ed995abcc068230f3c604d,64d0b51aa22f1ea1344ecc15,64d090c81fcb15c17edd96da,square,9360,73,2
260,interpretation,106772,1691399563199,1691399456427,60ed995abcc068230f3c604d,64d0b51aa22f1ea1344ecc15,64d090c81fcb15c17edd96da,a blue circle with spades,43645,76,3
260,interpretation,106772,1691399563199,1691399456427,60ed995abcc068230f3c604d,64d0b51aa22f1ea1344ecc15,64d090c81fcb15c17edd96da,a blue hexagon with stars,17812,20,4
269,production,119982,1691399585565,1691399465583,6043df064bb99241f1a7c32d,64d0b522a9150e770c050e91,64d090c81fcb15c17edd96da,circle,36525,90,1
