trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor
24,"orange
circle
hexagon
blue",color,texture,blue,circle,orange,hexagon,3,1,0,2,blue circle with dots,orange,orange circle with dots,orange hexagon with dots,blue circle with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange hexagon with dots
a orange circle with dots
a blue circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

orange
circle
hexagon
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange hexagon with dots
a orange circle with dots
a blue circle with dots

Your friend can choose from the following list of words:

orange
circle
hexagon
blue

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.220804214477500,-10.619241714477500,-10.447366714477500,-11.211296081543000,0.3010514693697380,0.2466727340468490,0.26880870551546100,0.18346709106795200,0.5,-21.146080017089800,-20.759654998779300,-22.161319732666000,0.35285496258392900,0.5193001916715640,0.12784484574450700
25,"triangle
red
square
orange",shape,texture,triangle,red,square,orange,0,1,2,3,red triangle with stripes,square,red square with stripes,orange square with stripes,red triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

triangle
red
square
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your friend can choose from the following list of words:

triangle
red
square
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-9.747523307800290,-10.356898307800300,-11.091273307800300,-11.192835807800300,0.3658226768563190,0.2697407268008710,0.18684394066548100,0.17759265567732900,0.5,-18.693437576293900,-20.407384872436500,-20.32415771484380,0.7267749274388480,0.13093087898186200,0.14229419357929000
26,"spades
orange
stripes
red",color,shape,orange,stripes,red,spades,1,2,3,0,orange circle with stripes,red,red circle with stripes,red circle with spades,orange circle with stripes,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

spades
orange
stripes
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your friend can choose from the following list of words:

spades
orange
stripes
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-11.097614288330100,-11.454751968383800,-11.417926788330100,-11.421709060668900,0.2825754352951300,0.23636487758238300,0.240757280836953,0.24030240628553400,0.5,-19.95931625366210,-19.80042839050290,-20.50094985961910,0.3631077394670670,0.4256372494179880,0.21125501111494500
27,"blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.833141326904300,-10.498504638671900,-10.223766326904300,-12.340280532836900,0.24943782630499400,0.29486806974041500,0.33828786038482600,0.11740624356976400,0.5,-19.31342887878420,-20.861167907714800,-20.899612426757800,0.7055003331454970,0.15007995937576300,0.14441970747874000
28,"stripes
spades
red
blue",color,shape,red,stripes,blue,spades,2,0,3,1,red circle with stripes,blue,blue circle with stripes,blue circle with spades,red circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

stripes
spades
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your friend can choose from the following list of words:

stripes
spades
red
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.351079940795900,-10.842473983764600,-10.288579940795900,-10.869099617004400,0.2788841729751380,0.21813181227111300,0.2877369069229380,0.21524710783081100,0.5,-20.506093978881800,-19.538022994995100,-20.952373504638700,0.23403497774378700,0.6161815016139870,0.14978352064222600
29,"hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.300895690918000,-10.058708190918000,-10.558708190918000,-10.345767974853500,0.2509032028810300,0.2832021543217540,0.220558059553291,0.2453365832439250,0.5,-18.666240692138700,-19.983470916748000,-19.80879783630370,0.6301679778069680,0.16880702366330700,0.20102499852972600
30,"circle
hexagon
spades
stars",texture,color,stars,circle,spades,hexagon,3,0,2,1,blue circle with stars,spades,blue circle with spades,blue hexagon with spades,blue circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

circle
hexagon
spades
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your friend can choose from the following list of words:

circle
hexagon
spades
stars

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.923858642578100,-10.470733642578100,-11.208398818969700,-10.959368705749500,0.24366058425767400,0.30561884127030800,0.2113480119571370,0.23937256251488100,0.5,-20.2520694732666,-20.35011100769040,-23.07018280029300,0.5085616989642490,0.461067756275864,0.030370544759886800
31,"circle
hexagon
green
red",shape,texture,hexagon,red,circle,green,1,3,0,2,red hexagon with spades,circle,red circle with spades,green circle with spades,red hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

circle
hexagon
green
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your friend can choose from the following list of words:

circle
hexagon
green
red

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.210344314575200,-9.714886665344240,-9.777386665344240,-10.519574165344200,0.2283337373095540,0.2925212002249520,0.28352126904693300,0.19562379341856100,0.5,-18.722978591918900,-21.001567840576200,-20.450843811035200,0.7811939226506710,0.08001660461385910,0.13878947273547000
32,"orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.25358772277830,-10.837200164794900,-10.23796272277830,-11.81507682800290,0.31125292758165000,0.23247893821726400,0.313694114548464,0.1425740196526220,0.5,-19.172935485839800,-20.423725128173800,-20.526050567627000,0.6473696090734170,0.18532809763498000,0.1673022932916030
33,"hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.429574012756300,-11.215414047241200,-10.518239974975600,-11.793264389038100,0.3187351412622820,0.21517259262704200,0.3049133075394650,0.1611789585712110,0.5,-19.688716888427700,-20.52529525756840,-21.118581771850600,0.597896075506184,0.25900272501260500,0.14310119948121100
34,"square
red
triangle
blue",color,texture,blue,triangle,red,square,3,2,1,0,blue triangle with spades,red,red triangle with spades,red square with spades,blue triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

square
red
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your friend can choose from the following list of words:

square
red
triangle
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.434957504272500,-9.825582504272460,-10.497457504272500,-10.849020004272500,0.24163761083978800,0.3277091994040370,0.23420320312538400,0.1964499866307910,0.5,-20.24002456665040,-19.292573928833000,-22.884693145752000,0.27396096618083600,0.7065798904064250,0.019459143412739400
35,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.011920928955100,-9.902545928955080,-11.231940269470200,-10.980670928955100,0.31098025505570800,0.3284606098481360,0.1689697578605480,0.19158937723560800,0.5,-19.92011260986330,-20.066665649414100,-22.061431884765600,0.504749784253199,0.4359422542553690,0.0593079614914315
36,"stripes
stars
red
blue",color,shape,blue,stripes,red,stars,3,0,2,1,blue triangle with stripes,red,red triangle with stripes,red triangle with stars,blue triangle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

stripes
stars
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

stripes
stars
red
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.28468132019040,-10.930042266845700,-10.02686882019040,-10.94093132019040,0.2791688395841090,0.20217553096808100,0.31757785744986200,0.20107777199794800,0.5,-20.407995223999000,-18.94076919555660,-21.368927001953100,0.17483362657868900,0.7582861681180260,0.06688020530328560
37,"stripes
red
stars
blue",color,shape,blue,stars,red,stripes,3,2,1,0,blue triangle with stars,red,red triangle with stars,red triangle with stripes,blue triangle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

stripes
red
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your friend can choose from the following list of words:

stripes
red
stars
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.555582046508800,-10.133707046508800,-10.657144546508800,-11.636774063110400,0.26541230861546000,0.3277404546760510,0.2522708339836390,0.15457640272485100,0.5,-18.49723243713380,-20.032516479492200,-20.76068687438970,0.7579288055399180,0.16325369710363500,0.07881749735644740
38,"dots
stripes
square
triangle",texture,color,stripes,triangle,dots,square,1,3,0,2,blue triangle with stripes,dots,blue triangle with dots,blue square with dots,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

dots
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your friend can choose from the following list of words:

dots
stripes
square
triangle

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-12.563905715942400,-10.11210823059080,-11.307899475097700,-11.51835823059080,0.1255052917806760,0.42762500968313400,0.23517996831962500,0.21168973021656500,0.5,-19.487138748168900,-20.87657928466800,-23.43009376525880,0.7882671032994980,0.1964477434894960,0.015285153211006400
39,"circle
square
stripes
stars",texture,color,stripes,square,stars,circle,2,1,3,0,blue square with stripes,stars,blue square with stars,blue circle with stars,blue square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stripes

Which of the following words would you choose:

circle
square
stripes
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your friend can choose from the following list of words:

circle
square
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-11.791617393493700,-10.977611541748000,-10.758861541748000,-10.469799041748000,0.16353746067367300,0.24568371743784300,0.2740799925069590,0.31669882938152500,0.5,-20.29480743408200,-19.578060150146500,-23.68403434753420,0.32451766748312800,0.6645348112046420,0.010947521312230100
40,"hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.290630340576200,-9.540630340576170,-9.510126113891600,-10.900005340576200,0.21414659318125700,0.3115814545484660,0.3163701562880390,0.15790179598223800,0.5,-18.91170883178710,-21.127784729003900,-21.89960479736330,0.8624931529968720,0.09404292369553790,0.04346392330759020
41,"orange
blue
hexagon
triangle",color,texture,blue,hexagon,orange,triangle,1,2,0,3,blue hexagon with spades,orange,orange hexagon with spades,orange triangle with spades,blue hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

orange
blue
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

orange
blue
hexagon
triangle

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.358416557312000,-9.755792617797850,-9.749041557312010,-9.967791557312010,0.2031066008378640,0.27452516657197400,0.27545340033337300,0.24691483225678900,0.5,-20.911869049072300,-21.027162551879900,-21.612388610839800,0.41886011002663100,0.37324815565110900,0.2078917343222600
42,"square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.862525939941400,-11.385963439941400,-11.615738868713400,-10.760963439941400,0.2850622049945590,0.21942021244302400,0.19560571113487700,0.29991187142754000,0.5,-19.892602920532200,-20.137487411499000,-20.743013381958000,0.45248162753083900,0.35420033431479200,0.1933180381543700
43,"hexagon
triangle
blue
green",color,texture,blue,hexagon,green,triangle,2,0,3,1,blue hexagon with spades,green,green hexagon with spades,green triangle with spades,blue hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

hexagon
triangle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
triangle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-9.75938606262207,-9.01409912109375,-9.82969856262207,-10.35313606262210,0.24037547577408600,0.3489210413203200,0.23207159732281200,0.17863188558278200,0.5,-18.73892593383790,-20.120750427246100,-20.395599365234400,0.6935329726877510,0.17415997799003700,0.1323070493222120
44,"red
hexagon
green
triangle",color,texture,red,triangle,green,hexagon,0,3,2,1,red triangle with stripes,green,green triangle with stripes,green hexagon with stripes,red triangle with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

red
hexagon
green
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your friend can choose from the following list of words:

red
hexagon
green
triangle

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.433197021484400,-10.206634521484400,-10.355072021484400,-10.656465530395500,0.24666060664756600,0.27624677528388200,0.25648644817345200,0.2206061698951010,0.5,-19.38072967529300,-20.134593963623000,-20.618288040161100,0.5679764538983500,0.2672583183451270,0.1647652277565240
45,"dots
circle
triangle
stars",shape,color,circle,dots,triangle,stars,1,0,2,3,red circle with dots,triangle,red triangle with dots,red triangle with stars,red circle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with dots
a red circle with dots
a red triangle with stars

Your task is to make your friend pick out the following target object:

the red circle with dots

Which of the following words would you choose:

dots
circle
triangle
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with dots
a red circle with dots
a red triangle with stars

Your friend can choose from the following list of words:

dots
circle
triangle
stars

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.56337833404540,-10.89956283569340,-11.08681583404540,-11.74306583404540,0.3155154165330010,0.26669756306349400,0.24286088619163600,0.17492613421186900,0.5,-19.298381805419900,-19.353870391845700,-20.21030044555660,0.4259351057134920,0.4029443303170760,0.17112056396943200
46,"spades
orange
stars
blue",color,shape,blue,spades,orange,stars,3,0,1,2,blue triangle with spades,orange,orange triangle with spades,orange triangle with stars,blue triangle with spades,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with spades
a orange triangle with spades
a orange triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

spades
orange
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with spades
a orange triangle with spades
a orange triangle with stars

Your friend can choose from the following list of words:

spades
orange
stars
blue

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.392824172973600,-10.75393295288090,-11.025636672973600,-11.283449172973600,0.31209090207927500,0.2605357553089900,0.2274404050368700,0.199932937574865,0.5,-19.287033081054700,-21.198091506958000,-19.89883041381840,0.5916113412031450,0.08751336067540260,0.3208752981214530
47,"green
circle
hexagon
red",color,texture,green,circle,red,hexagon,0,1,3,2,green circle with dots,red,red circle with dots,red hexagon with dots,green circle with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with dots
a red hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

green
circle
hexagon
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with dots
a red hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

green
circle
hexagon
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-10.316632270813000,-10.261944770813000,-10.418194770813000,-10.736604690551800,0.2639356009893270,0.27125216536701800,0.25086724322201300,0.21394499042164200,0.5,-19.299480438232400,-20.119110107421900,-21.80594253540040,0.6569650199551270,0.28945536508515800,0.053579614959715500
