submission_id,condition,response_raw,responseTime,item,trial_nr,objects,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,response,prediction,position_production,position_interpretation,position,feature_set
162,interpretation,a green square with stripes,80210,79,3,"a green square with stripes
a green hexagon with stripes
a red square with stripes","red
green
square
hexagon",color,texture,red,square,green,hexagon,0,2,1,3,red square with stripes,green,green square with stripes,green hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

red
green
square
hexagon

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

red
green
square
hexagon

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.2810314333333332,-5.025387333333334,-6.75903,-5.286271815559875,0.6318454516143417,0.16020702348588367,0.0673326689984108,0.140614855901364,0.5,-2.4561807704246665,-4.528451152230386,-3.5762619115116667,0.5192083059770921,0.1842272356485344,0.2965644583743735,target,target,"[t,d,c,d]","[t,c,d]","[t,c,d]",color-texture
162,interpretation,a red triangle with dots,34922,45,4,"a red triangle with dots
a red circle with dots
a red triangle with stars","dots
circle
triangle
stars",shape,color,circle,dots,triangle,stars,1,0,2,3,red circle with dots,triangle,red triangle with dots,red triangle with stars,red circle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with dots
a red circle with dots
a red triangle with stars

Your task is to make your friend pick out the following target object:

the red circle with dots

Which of the following words would you choose:

dots
circle
triangle
stars

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with dots
a red circle with dots
a red triangle with stars

Your friend can choose from the following list of words:

dots
circle
triangle
stars

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.4927766666666664,-5.511151666666667,-6.938142,-7.773643,0.7139093604270252,0.15783789227967687,0.07732933208921282,0.05092341520408521,0.5,-2.090024061981833,-3.656504018141,-4.98012568565,0.5907870467254686,0.26994430160438626,0.13926865167014524,target,target,"[c,t,d,d]","[t,d,c]","[t,d,c]",shape-color
173,production,stars,98435,61,1,"a blue square with stars
a orange square with stripes
a blue square with stripes","blue
orange
stars
stripes",texture,shape,stars,blue,stripes,orange,2,0,3,1,blue square with stars,stripes,blue square with stripes,orange square with stripes,blue square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stars

Which of the following words would you choose:

blue
orange
stars
stripes

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with stars
a orange square with stripes
a blue square with stripes

Your friend can choose from the following list of words:

blue
orange
stars
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.3013105333333335,-6.856536666666667,-6.05065925,-8.249445,0.7650941820605124,0.07844406894979493,0.11736920700493568,0.03909254198475705,0.5,-1.995193587404117,-2.269515840071,-4.101061717789333,0.45029989332692455,0.3925848389595191,0.15711526771355627,target,target,"[c,d,t,d]","[d,c,t]","[c,d,t,d]",texture-shape
173,production,red,6818,22,2,"a red circle with spades
a green circle with spades
a green circle with stripes","stripes
green
red
spades",color,shape,red,spades,green,stripes,2,3,1,0,red circle with spades,green,green circle with spades,green circle with stripes,red circle with spades,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a green circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with spades

Which of the following words would you choose:

stripes
green
red
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a green circle with stripes

Your friend can choose from the following list of words:

stripes
green
red
spades

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.9616716666666663,-3.00085825,-7.189294666666666,-5.85071175,0.42785628351424704,0.41955476319018,0.05167509029922153,0.10091386299635136,0.5,-2.066495816502328,-3.409439833666383,-2.7356427730472856,0.4491154141883455,0.22947816728495732,0.3214064185266971,target,target,"[d,d,t,c]","[d,t,c]","[d,d,t,c]",color-shape
173,interpretation,a orange square with stars,20270,13,3,"a orange square with stars
a green square with stars
a green square with stripes","stars
green
orange
stripes",texture,shape,stripes,green,stars,orange,3,1,0,2,green square with stripes,stars,green square with stars,orange square with stars,green square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with stars
a green square with stars
a green square with stripes

Your task is to make your friend pick out the following target object:

the green square with stripes

Which of the following words would you choose:

stars
green
orange
stripes

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with stars
a green square with stars
a green square with stripes

Your friend can choose from the following list of words:

stars
green
orange
stripes

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.30758125,-7.880778,-7.019832,-8.179587666666666,0.8267915366437961,0.05095557712951857,0.0783689040353897,0.04388398219129563,0.5,-2.8453132200095,-2.01041948777,-5.208205545993333,0.35399289876057005,0.5373898017884694,0.1086172994509606,competitor,competitor,"[d,c,d,t]","[c,t,d]","[c,t,d]",texture-shape
173,interpretation,a orange hexagon with stars,4973,71,4,"a orange hexagon with stars
a orange square with stripes
a orange square with stars","square
hexagon
stripes
stars",texture,color,stripes,square,stars,hexagon,2,0,3,1,orange square with stripes,stars,orange square with stars,orange hexagon with stars,orange square with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange hexagon with stars
a orange square with stripes
a orange square with stars

Your task is to make your friend pick out the following target object:

the orange square with stripes

Which of the following words would you choose:

square
hexagon
stripes
stars

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange hexagon with stars
a orange square with stripes
a orange square with stars

Your friend can choose from the following list of words:

square
hexagon
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.3031365,-6.784453333333333,-7.197416333333333,-5.924959280812075,0.7372270445809992,0.0784324303302418,0.06380017887290355,0.12054034621585534,0.5,-2.574605453009333,-3.4426167258025715,-6.230602716156,0.5529005457152939,0.35822902050694694,0.0888704337777591,competitor,target,"[c,d,t,d]","[c,d,t]","[c,d,t]",texture-color
188,production,red,27656,79,1,"a green square with stripes
a green hexagon with stripes
a red square with stripes","red
green
square
hexagon",color,texture,red,square,green,hexagon,0,2,1,3,red square with stripes,green,green square with stripes,green hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

red
green
square
hexagon

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

red
green
square
hexagon

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.2810314333333332,-5.025387333333334,-6.75903,-5.286271815559875,0.6318454516143417,0.16020702348588367,0.0673326689984108,0.140614855901364,0.5,-2.4561807704246665,-4.528451152230386,-3.5762619115116667,0.5192083059770921,0.1842272356485344,0.2965644583743735,target,target,"[t,d,c,d]","[t,c,d]","[t,d,c,d]",color-texture
188,production,hexagon,6020,88,2,"a blue hexagon with dots
a blue triangle with dots
a green triangle with dots","triangle
hexagon
blue
green",shape,texture,hexagon,blue,triangle,green,1,2,0,3,blue hexagon with dots,triangle,blue triangle with dots,green triangle with dots,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue triangle with dots
a green triangle with dots

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

triangle
hexagon
blue
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue triangle with dots
a green triangle with dots

Your friend can choose from the following list of words:

triangle
hexagon
blue
green

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-1.493537425,-5.422528666666667,-6.430909333333333,-7.082487666666666,0.7775628714157217,0.10903499475577254,0.06585652750623962,0.04754560632226617,0.5,-2.6169404613784666,-3.680365194813467,-5.375565343792429,0.5436704625120815,0.31945963542746575,0.13686990206045277,target,target,"[d,t,c,d]","[d,t,c]","[d,t,c,d]",shape-texture
188,interpretation,a blue triangle with stars,18718,20,3,"a blue triangle with stars
a green triangle with stars
a blue hexagon with stars","hexagon
blue
triangle
green",color,texture,green,triangle,blue,hexagon,3,2,1,0,green triangle with stars,blue,blue triangle with stars,blue hexagon with stars,green triangle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with stars
a green triangle with stars
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the green triangle with stars

Which of the following words would you choose:

hexagon
blue
triangle
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with stars
a green triangle with stars
a blue hexagon with stars

Your friend can choose from the following list of words:

hexagon
blue
triangle
green

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.0939356666666664,-7.694010333333334,-7.058482333333333,-6.1284108155575,0.7828503905199976,0.04760340404677159,0.06540955000003848,0.1041366554331923,0.5,-2.76614333661405,-5.253678263081801,-3.5801533668360004,0.5117872598213805,0.14754623249280813,0.34066650768581136,target,target,"[d,d,c,t]","[t,d,c]","[t,d,c]",color-texture
188,interpretation,a green square with stripes,31100,62,4,"a green square with stripes
a green square with dots
a orange square with dots","stripes
green
orange
dots",color,shape,orange,dots,green,stripes,2,3,1,0,orange square with dots,green,green square with dots,green square with stripes,orange square with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

stripes
green
orange
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your friend can choose from the following list of words:

stripes
green
orange
dots

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.1788295,-7.182033333333333,-7.187894666666666,-6.201963,0.7707448047419978,0.06316531956972457,0.06298047406575093,0.10310940162252671,0.5,-3.6019048816394004,-2.5625870247802336,-3.4902467690883334,0.26746042035267875,0.4497224085441221,0.2828171711031992,competitor,competitor,"[d,d,t,c]","[c,t,d]","[c,t,d]",color-shape
163,production,red,19880,44,1,"a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes","red
hexagon
green
triangle",color,texture,red,triangle,green,hexagon,0,3,2,1,red triangle with stripes,green,green triangle with stripes,green hexagon with stripes,red triangle with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

red
hexagon
green
triangle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your friend can choose from the following list of words:

red
hexagon
green
triangle

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.9517943333333334,-5.497732,-7.712010666666667,-5.77778812261225,0.6188301130131243,0.17327188453329295,0.05726688963656911,0.15063111281701366,0.5,-2.5013991378221996,-2.6465457366449567,-3.6430157575635,0.40079098835109794,0.37273464760386565,0.22647436404503649,target,target,"[t,d,d,c]","[c,d,t]","[t,d,d,c]",color-texture
163,production,stars,8765,16,2,"a red square with dots
a red triangle with dots
a red square with stars","triangle
stars
square
dots",texture,color,stars,square,dots,triangle,1,2,3,0,red square with stars,dots,red square with dots,red triangle with dots,red square with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

triangle
stars
square
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your friend can choose from the following list of words:

triangle
stars
square
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.590584133333333,-4.926923333333334,-7.679661333333333,-7.705271333333333,0.6816840802902557,0.2119598193075732,0.05351851801535782,0.05283758238681332,0.5,-1.9541063267362837,-3.728651656155233,-4.584552794067167,0.5951701909985836,0.2450775608216129,0.15975224817980355,target,target,"[d,t,c,d]","[t,c,d]","[d,t,c,d]",texture-color
163,interpretation,a blue hexagon with stripes,17443,54,3,"a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes","dots
red
blue
stripes",texture,shape,dots,blue,stripes,red,0,2,3,1,blue hexagon with dots,stripes,blue hexagon with stripes,red hexagon with stripes,blue hexagon with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your task is to make your friend pick out the following target object:

the blue hexagon with dots

Which of the following words would you choose:

dots
red
blue
stripes

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with dots
a blue hexagon with stripes
a red hexagon with stripes

Your friend can choose from the following list of words:

dots
red
blue
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-4.424451833333333,-4.994592666666667,-5.72405725,-7.403681333333334,0.4000688788776556,0.30083631498919083,0.2088954779033326,0.09019932822982107,0.5,-1.823898367278414,-2.630274400801286,-3.946688136227272,0.49648505002072735,0.3317445866553051,0.17177036332396758,target,target,"[t,d,c,d]","[d,t,c]","[d,t,c]",texture-shape
163,interpretation,a red hexagon with stripes,4775,27,4,"a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades","blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.440603333333333,-1.99090265,-7.606654,-5.8492075,0.12877525768844922,0.7226456838387683,0.04359939888381305,0.1049796595889694,0.5,-1.724724225498325,-2.9318049182452435,-2.63864263342875,0.45869912945089736,0.2508497507646027,0.2904511197844999,competitor,target,"[t,d,d,c]","[t,c,d]","[t,c,d]",color-shape
164,production,circle,40615,45,1,"a red triangle with dots
a red circle with dots
a red triangle with stars","dots
circle
triangle
stars",shape,color,circle,dots,triangle,stars,1,0,2,3,red circle with dots,triangle,red triangle with dots,red triangle with stars,red circle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with dots
a red circle with dots
a red triangle with stars

Your task is to make your friend pick out the following target object:

the red circle with dots

Which of the following words would you choose:

dots
circle
triangle
stars

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with dots
a red circle with dots
a red triangle with stars

Your friend can choose from the following list of words:

dots
circle
triangle
stars

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.4927766666666664,-5.511151666666667,-6.938142,-7.773643,0.7139093604270252,0.15783789227967687,0.07732933208921282,0.05092341520408521,0.5,-2.090024061981833,-3.656504018141,-4.98012568565,0.5907870467254686,0.26994430160438626,0.13926865167014524,target,target,"[c,t,d,d]","[t,d,c]","[c,t,d,d]",shape-color
164,production,red,7564,17,2,"a red triangle with stripes
a red triangle with dots
a green triangle with stripes","stripes
green
dots
red",texture,shape,dots,red,stripes,green,2,3,0,1,red triangle with dots,stripes,red triangle with stripes,green triangle with stripes,red triangle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with dots

Which of the following words would you choose:

stripes
green
dots
red

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your friend can choose from the following list of words:

stripes
green
dots
red

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-4.163908666666667,-5.802417666666667,-5.8624335,-7.446801,0.48492133739375254,0.21373398624159648,0.2074155502694029,0.093929126095248,0.5,-2.1585990441628833,-3.2642398831898665,-5.060289060948384,0.5525786851131013,0.3179122560174065,0.12950905886949238,competitor,target,"[d,d,t,c]","[t,d,c]","[d,d,t,c]",texture-shape
164,interpretation,a blue square with dots,47546,12,3,"a blue square with spades
a blue circle with dots
a blue square with dots","square
dots
spades
circle",shape,color,circle,dots,square,spades,3,1,0,2,blue circle with dots,square,blue square with dots,blue square with spades,blue circle with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

square
dots
spades
circle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your friend can choose from the following list of words:

square
dots
spades
circle

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.465481,-7.865968666666666,-6.141110666666666,-5.5777267070735,0.6957458966329125,0.04674655996049062,0.11073828995500937,0.1467692534515875,0.5,-3.1990888037038334,-1.9196309043509283,-5.400394140405001,0.30972977616885505,0.587237405793187,0.10303281803795798,target,competitor,"[d,c,d,t]","[c,d,t]","[c,d,t]",shape-color
164,interpretation,a green square with dots,12359,62,4,"a green square with stripes
a green square with dots
a orange square with dots","stripes
green
orange
dots",color,shape,orange,dots,green,stripes,2,3,1,0,orange square with dots,green,green square with dots,green square with stripes,orange square with dots,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your task is to make your friend pick out the following target object:

the orange square with dots

Which of the following words would you choose:

stripes
green
orange
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stripes
a green square with dots
a orange square with dots

Your friend can choose from the following list of words:

stripes
green
orange
dots

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.1788295,-7.182033333333333,-7.187894666666666,-6.201963,0.7707448047419978,0.06316531956972457,0.06298047406575093,0.10310940162252671,0.5,-3.6019048816394004,-2.5625870247802336,-3.4902467690883334,0.26746042035267875,0.4497224085441221,0.2828171711031992,target,competitor,"[d,d,t,c]","[c,t,d]","[c,t,d]",color-shape
165,production,blue,25020,29,1,"a blue circle with dots
a green hexagon with dots
a green circle with dots","hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.1214504333333335,-7.665761333333333,-6.989732666666666,-6.20947464892575,0.7814281608549772,0.04886042533386182,0.06851016334618959,0.10120125046497144,0.5,-2.2107101434174,-4.262465935454643,-3.4228187491655,0.5252154300230343,0.18828007696388177,0.2865044930130839,target,target,"[d,c,t,d]","[d,c,t]","[d,c,t,d]",color-texture
165,production,circle,7150,33,2,"a green circle with dots
a green hexagon with dots
a green hexagon with spades","hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-2.4926252333333334,-5.856223333333333,-5.83706920345595,-5.663039916547735,0.633403068523624,0.11783766166112816,0.11897162193744294,0.129787647877805,0.5,-1.9247986559337145,-3.262930807822584,-5.47316122575,0.5945978538795563,0.30454511139623597,0.10085703472420772,target,target,"[d,c,t,d]","[d,t,c]","[d,c,t,d]",shape-color
165,interpretation,a red square with dots,27382,4,3,"a red square with dots
a red hexagon with stars
a red square with stars","dots
square
hexagon
stars",shape,color,hexagon,stars,square,dots,2,3,1,0,red hexagon with stars,square,red square with stars,red square with dots,red hexagon with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red hexagon with stars
a red square with stars

Your task is to make your friend pick out the following target object:

the red hexagon with stars

Which of the following words would you choose:

dots
square
hexagon
stars

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red hexagon with stars
a red square with stars

Your friend can choose from the following list of words:

dots
square
hexagon
stars

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-1.93098372210451,-5.202650333333334,-6.945856666666667,-8.373221666666668,0.7597761160538005,0.14799677753690757,0.06190415695797509,0.03032294945131682,0.5,-3.5212407653210835,-2.3331376708260834,-5.2599817926688575,0.30954696619592936,0.5606861920037419,0.12976684180032877,competitor,competitor,"[d,d,t,c]","[c,d,t]","[c,d,t]",shape-color
